Source Name	Characteristics [Organism_Part]	Term Source REF	Comment [Source]	Provider	Material Type	Term Source REF	Characteristics [Organism]	Term Source REF	Protocol REF	Sample Name	Protocol REF	Parameter Value [Amplification]	Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Comment[TCGA UNC Note]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Comment[TCGA UNC Note]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Comment[TCGA UNC Note]
TCGA-CJ-4643-01A-01R-1188-07	KIRC	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-CJ-4643-01A-01R-1188-07	tgen.org:nucleic_acid_extraction:clin:01	none	7f48135f-ac9b-42e5-af60-3e4fcb6517ca	TCGA-CJ-4643-01A-01R-1188-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-CJ-4643-01A-01R-1188-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CJ-4643-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CJ-4643-01A-01R-1188-07	US82800149_251976012274_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CJ-4643-01A-01R-1188-07	US82800149_251976012274_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CJ-4643-01A-01R-1188-07	US82800149_251976012274_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CJ-4643-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CJ-4643-01A-01R-1188-07	US82800149_251976012274_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CJ-4643-01A-01R-1188-07	US82800149_251976012274_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CJ-4643-01A-01R-1188-07	US82800149_251976012274_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
TCGA-BP-4164-01A-01R-1188-07	KIRC	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-BP-4164-01A-01R-1188-07	tgen.org:nucleic_acid_extraction:clin:01	none	7d7ffbaf-455d-405f-8cf7-8c44af5383c0	TCGA-BP-4164-01A-01R-1188-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-BP-4164-01A-01R-1188-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-BP-4164-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-BP-4164-01A-01R-1188-07	US82800149_251976012296_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-BP-4164-01A-01R-1188-07	US82800149_251976012296_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-BP-4164-01A-01R-1188-07	US82800149_251976012296_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-BP-4164-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-BP-4164-01A-01R-1188-07	US82800149_251976012296_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-BP-4164-01A-01R-1188-07	US82800149_251976012296_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-BP-4164-01A-01R-1188-07	US82800149_251976012296_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
TCGA-A3-3362-01A-01R-1188-07	KIRC	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-A3-3362-01A-01R-1188-07	tgen.org:nucleic_acid_extraction:clin:01	none	4c6e0201-8420-4bb4-a783-38b1ffd5b820	TCGA-A3-3362-01A-01R-1188-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-A3-3362-01A-01R-1188-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A3-3362-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A3-3362-01A-01R-1188-07	US82800149_251976012280_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A3-3362-01A-01R-1188-07	US82800149_251976012280_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A3-3362-01A-01R-1188-07	US82800149_251976012280_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A3-3362-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A3-3362-01A-01R-1188-07	US82800149_251976012280_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A3-3362-01A-01R-1188-07	US82800149_251976012280_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A3-3362-01A-01R-1188-07	US82800149_251976012280_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
TCGA-B8-4620-01A-01R-1188-07	KIRC	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-B8-4620-01A-01R-1188-07	tgen.org:nucleic_acid_extraction:clin:01	none	76d3b229-44b1-4d8a-a56e-aeff6b71e58a	TCGA-B8-4620-01A-01R-1188-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-B8-4620-01A-01R-1188-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-B8-4620-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-B8-4620-01A-01R-1188-07	US82800149_251976012273_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-B8-4620-01A-01R-1188-07	US82800149_251976012273_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-B8-4620-01A-01R-1188-07	US82800149_251976012273_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-B8-4620-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-B8-4620-01A-01R-1188-07	US82800149_251976012273_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-B8-4620-01A-01R-1188-07	US82800149_251976012273_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-B8-4620-01A-01R-1188-07	US82800149_251976012273_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
TCGA-B8-4143-01A-01R-1188-07	KIRC	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-B8-4143-01A-01R-1188-07	tgen.org:nucleic_acid_extraction:clin:01	none	7fc439bd-83b5-45e5-809d-76aad04fe545	TCGA-B8-4143-01A-01R-1188-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-B8-4143-01A-01R-1188-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-B8-4143-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-B8-4143-01A-01R-1188-07	US82800149_251976012297_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-B8-4143-01A-01R-1188-07	US82800149_251976012297_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-B8-4143-01A-01R-1188-07	US82800149_251976012297_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-B8-4143-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-B8-4143-01A-01R-1188-07	US82800149_251976012297_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-B8-4143-01A-01R-1188-07	US82800149_251976012297_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-B8-4143-01A-01R-1188-07	US82800149_251976012297_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
TCGA-CJ-4640-01A-01R-1188-07	KIRC	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-CJ-4640-01A-01R-1188-07	tgen.org:nucleic_acid_extraction:clin:01	none	58c4e93e-a23d-48f1-b2eb-3b9b45647aa6	TCGA-CJ-4640-01A-01R-1188-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-CJ-4640-01A-01R-1188-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CJ-4640-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CJ-4640-01A-01R-1188-07	US82800149_251976012299_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CJ-4640-01A-01R-1188-07	US82800149_251976012299_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CJ-4640-01A-01R-1188-07	US82800149_251976012299_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CJ-4640-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CJ-4640-01A-01R-1188-07	US82800149_251976012299_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CJ-4640-01A-01R-1188-07	US82800149_251976012299_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CJ-4640-01A-01R-1188-07	US82800149_251976012299_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
TCGA-B8-4148-01A-01R-1188-07	KIRC	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-B8-4148-01A-01R-1188-07	tgen.org:nucleic_acid_extraction:clin:01	none	e0ec7734-2725-486e-8a1d-005806d59025	TCGA-B8-4148-01A-01R-1188-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-B8-4148-01A-01R-1188-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-B8-4148-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-B8-4148-01A-01R-1188-07	US82800149_251976012267_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-B8-4148-01A-01R-1188-07	US82800149_251976012267_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-B8-4148-01A-01R-1188-07	US82800149_251976012267_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-B8-4148-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-B8-4148-01A-01R-1188-07	US82800149_251976012267_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-B8-4148-01A-01R-1188-07	US82800149_251976012267_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-B8-4148-01A-01R-1188-07	US82800149_251976012267_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
TCGA-BP-4161-01A-01R-1188-07	KIRC	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-BP-4161-01A-01R-1188-07	tgen.org:nucleic_acid_extraction:clin:01	none	72122511-2c87-4f25-99de-500a1c7c17cc	TCGA-BP-4161-01A-01R-1188-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-BP-4161-01A-01R-1188-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-BP-4161-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-BP-4161-01A-01R-1188-07	US82800149_251976012282_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-BP-4161-01A-01R-1188-07	US82800149_251976012282_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-BP-4161-01A-01R-1188-07	US82800149_251976012282_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-BP-4161-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-BP-4161-01A-01R-1188-07	US82800149_251976012282_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-BP-4161-01A-01R-1188-07	US82800149_251976012282_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-BP-4161-01A-01R-1188-07	US82800149_251976012282_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
TCGA-A3-3351-01A-01R-1188-07	KIRC	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-A3-3351-01A-01R-1188-07	tgen.org:nucleic_acid_extraction:clin:01	none	fb3bee94-be62-433e-b6ad-662c16fde1ba	TCGA-A3-3351-01A-01R-1188-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-A3-3351-01A-01R-1188-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A3-3351-01A-01R-1188-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A3-3351-01A-01R-1188-07	US82800149_251976012275_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_1.2.0.0	->	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A3-3351-01A-01R-1188-07	US82800149_251976012275_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_2.2.0.0	->	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A3-3351-01A-01R-1188-07	US82800149_251976012275_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_KIRC.AgilentG4502A_07_3.Level_3.2.0.0	->
