Hybridization REF	TCGA-AS-3778-01A-01R-0864-07
ZNF18	0.07075
SPDYA	-0.222
SLC37A1	-1.4315
DECR2	0.8235
ANKRD38	-0.17175
SPTLC3	0.0935833333333334
SUPT16H	-0.81325
DTWD2	0.29025
ULBP1	-0.0845
ZADH1	0.413
OIP5	-3.3855
IL10RB	0.6125
OTUB2	-0.82425
VWA3A	-0.501333333333333
SPIC	-0.1246
OR6C4	-0.027
PSCD4	0.980833333333333
DPY19L2P2	-1.7465
TRAPPC6A	0.5195
C21orf2	-0.525166666666667
CEMP1	0.3515
LIN7B	-0.79
E2F7	-2.56883333333333
VCP	-0.1806875
LAMA3	-0.196181818181818
BGN	2.14725
GPR160	1.48466666666667
COCH	-4.36633333333333
GPR81	-1.96233333333333
APOBEC3F	-1.21475
tcag7.1017	-0.57925
C1orf32	0.1895
SCGB1D2	2.85175
FLJ43987	-0.214
C6orf170	0.24225
KLK9	0.16
GPD1L	-1.122375
VPS37B	-0.20625
ATG3	-0.227666666666667
ADAMTS17	-1.7435
KLHDC2	1.262
NDUFV2	-0.003
BLK	-2.33175
MATN4	-2.34
GPM6A	1.088625
GBP4	4.7385
TMEM162	0.294333333333333
PKP2	0.12
HRASLS	-1.45955555555556
MMP1	-0.15175
SFXN3	0.1837
FSD1	-1.38316666666667
ST6GALNAC3	0.665
CA12	3.2363
NCOA6	-0.1175
C19orf58	-0.507
PPP4R1	0.554333333333333
MAN1A2	-0.252833333333333
IKBKAP	-0.89425
UPF1	-0.397166666666667
KIAA1219	0.116
WNT16	0.5196
SNW1	0.105125
IL18RAP	3.52325
RPP30	-0.33
CDC40	0.220071428571429
SETD3	1.63566666666667
SLAMF6	-0.09625
ELK4	-0.4665
TRIM47	-1.35266666666667
ACOX3	-0.075375
TRIM6	2.51725
KIAA0372	-0.0426666666666667
TP53AP1	0.35325
SMURF2	-0.29425
ADAD1	0.299
EBP	-1.2764
KRTAP13-2	-0.675
FLJ36874	-0.254
TOR1A	-0.0743333333333333
P2RY4	0.565
GPBP1	0.2525
TRPV1	0.2535
ADAMTS12	-0.572666666666667
PES1	-0.8677
ATG4A	0.911666666666667
MAGEA10	-5.25375
WFS1	-0.86
CC2D1B	-0.632833333333333
PABPN1	-0.196375
SLC25A30	0.72575
SLCO1C1	1.7495
SLC22A5	3.041
KIF23	-3.78916666666667
SYN2	-0.289833333333333
ASPN	6.05983333333333
CENTG2	0.893
QSOX2	-0.992
FLJ10815	0.0696666666666667
STK24	0.404125
SPEG	-1.0353
STK10	-0.352333333333333
DACT2	2.4
AAAS	-1.3225
SSX3	-0.610875
ABCD3	0.2202
C4orf12	1.96725
PARVG	0.746333333333333
FIG4	0.9845
C9orf46	-0.2455
TMCO6	-0.4145
IGHMBP2	-1.35725
DUS2L	-0.6155
FAM3C	0.3219375
TMEM16D	-1.1035
DCTN4	0.6505
KCNH3	-0.30275
EIF2AK2	-0.032
AP1S3	-0.258
CST4	0.7135
PAM	2.356
NUTF2	-0.55825
CITED2	1.0796
SLC39A4	-0.77125
C2orf52	-1.105
GRM3	0.1165
C12orf49	0.898125
CCDC49	0.6212
GRAMD1B	-0.817375
FNDC4	-1.26225
SIAH2	-0.425
GDPD4	0.362
C21orf87	-0.140625
ATP5A1	-0.160166666666667
C16orf63	-0.40275
LOC388135	-1.6635
ATP5J2	-0.631125
MMP3	-6.28775
EMID2	-0.43825
CRHR1	0.08275
WDR70	-0.421
C13orf31	1.7155
ZFAND1	0.99725
CCL18	4.76983333333333
C3orf49	1.0965
RINT1	-0.765
KIAA0408	0.485833333333333
F13A1	5.862
SLC10A1	0.242333333333333
OGN	-1.897
GIPC2	2.41816666666667
XPO6	-1.69966666666667
LCE1A	0.417
FMR1	0.6904
LOC374920	0.57775
DUSP3	1.0955
ANKMY1	-0.65025
C7orf50	-1.62675
BBS9	-0.0544
UNC119B	0.500125
C9orf72	0.73975
MGC35440	-1.2605
ENTPD6	-0.657125
PPP1R2P9	0.46625
ERCC4	-0.40925
FAHD2B	-1.6005
HMHA1	-1.138
HACL1	-0.7975
RAD23A	-0.7715
FAM83B	-3.101
PPP5C	-0.671166666666667
RNASEH2C	0.36675
C9orf153	0.02725
SCAMP4	-0.25875
GHITM	0.6419
NDUFB7	0.387125
ADCYAP1	0.9535
SP110	1.21766666666667
MAP3K7IP2	0.612
DHH	0.15
AGRN	0.854714285714286
WDR33	-0.142833333333333
CEP290	-0.4455
PRPS1L1	-1.80133333333333
KLRA1	-0.4365
GPR97	0.1115
CHD7	-1.1995
TLR10	0.472
SLC30A8	-0.614
HIC1	0.01
IAPP	-0.0015
RXFP4	0.044
GP1BB	0.4395
SHQ1	-0.5535
NKX2-3	0.2685
API5	0.1985
FTHP1	0.443
MOV10L1	-0.515833333333333
TRIM6-TRIM34	1.5275
ADHFE1	2.17175
FAM117A	-0.869
DDI1	0.176166666666667
CDON	-0.0608333333333333
TRIM73	-2.1395
IGKC	0.5785
MMP14	-0.120333333333333
DYNC1LI1	-1.134875
C11orf66	0.27425
TRBV3-1	-1.0935
FASTKD5	-0.33875
BIVM	2.005
LHX4	0.5365
CXCL2	0.828
RAB2B	0.292166666666667
IZUMO1	-1.39775
MAP3K15	-0.306875
FAM19A2	0.7125
ZC3H8	-0.876
ZMAT1	2.79825
SPINK5L3	1.232
SLC10A6	0.488
APPL2	0.23325
CARD10	0.180666666666667
LOC402176	0.29375
EEF1D	0.5226
RAB6A	0.7278
C12orf5	-0.794375
PAPOLG	0.293
MSRB2	1.3045
BCR	-0.235166666666667
PUS3	-0.70025
TIAM2	-1.332
ZNF317	-0.0223333333333333
CHD2	-0.104928571428571
FZD5	0.722409090909091
NUDT8	-0.93
ZNF763	0.2745
PRC1	-3.22155555555556
ABCB9	-0.483
SPATA3	-0.02475
TRAK2	0.698375
STAB1	3.343
LRRTM2	0.205666666666667
psiTPTE22	0.64475
DBI	0.36125
SERPINA11	-2.72425
NAT5	-0.046
C20orf58	-0.352
RPS6KA4	-1.00033333333333
FLJ90650	-0.48125
TGFBRAP1	-0.24325
CHRDL2	-0.42225
FAHD2A	-1.58033333333333
CNTN1	0.28775
BBS4	0.00829999999999999
TMEM181	-0.1825
MINPP1	0.52075
MPHOSPH6	-0.7205
HOXC10	1.5167
ITPKB	-0.256875
CLPTM1L	0.741625
MEOX2	-1.50766666666667
ATP6V0C	0.4275
PRPF8	-0.904666666666667
TMC5	-1.612
FKBP3	-0.363
PLEKHB2	-0.147125
OR4D6	-0.0155
ZNF544	-0.7192
D2HGDH	0.080625
RPL18A	-0.6139
HEL308	0.7975
MPP6	-1.51825
TCERG1	-1.317
KRT16	-1.7875
KLF17	-1.08025
KLF5	0.780125
CDR1	2.511625
VCX3A	-2.006
FBLN2	1.28375
C14orf104	-0.602
HBE1	-5.3889
OR4S2	0.426
C1orf108	-1.11
ROBO4	4.202
CPEB4	1.016125
C11orf80	-0.586333333333333
BCKDHA	0.475166666666667
MYOC	0.41325
GIF	0.576
CKMT1A	-2.7475
RPL3	0.495
THBS1	1.502875
APOO	-1.05375
ARMCX1	1.78125
HSZFP36	0.998
SNAPC5	-0.655
EIF4ENIF1	0.77375
ZNF433	0.997
TNFRSF21	0.92925
TMPRSS7	-0.0585
SPATA18	2.1513
HPDL	-3.084
MKL2	0.5115
TBX3	-2.32776923076923
C21orf93	0.2015
DAXX	-0.50275
ELMO1	0.28975
RGS13	0.597833333333333
TAF11	-0.43575
UNC13A	-1.86342857142857
LOC653314	0.652
ORC3L	0.061
IMAA	-1.4435
TARBP2	-1.8535
CABIN1	-0.8026
TRIOBP	0.3986875
HIST1H2AC	-0.091875
RGS22	-2.03683333333333
NCOA1	1.35433333333333
IL25	-0.033
SNCG	0.2455
GPR6	-0.3915
AMDHD1	1.45966666666667
CHEK2	-0.747
C6orf142	1.56575
DRD4	0.6545
C14orf68	-0.857
GDF11	-2.03175
SEMG2	0.522
CD247	0.17425
CDAN1	-1.0175
RBMX2	0.0105
TGS1	-0.472
OIT3	2.15225
SYF2	0.914
MCM4	-3.57925
PKHD1L1	-0.832625
CEP192	-0.602333333333333
IFT88	1.83575
RPL9	0.548357142857143
RAB32	0.99375
DDX43	-0.1615
P2RX2	0.0735
OR5D18	-0.164
UBE1	-1.4415
SLC24A1	0.333875
ARHGAP5	0.82
CETP	1.7175
KIAA1731	-1.91033333333333
SLC9A4	0.3425
PTPN6	0.498
BAHD1	-0.10325
GRIK3	-0.3665
CACNB2	0.6555
PDE10A	-0.0243333333333333
DGCR14	-0.6505
PCDHB9	0.172833333333333
RHOQ	0.4615
MAP3K4	0.20675
KTI12	-0.121833333333333
RPL23AP13	2.16375
GNG11	2.58625
CLCN3	0.608666666666667
GPAM	-0.9095
VSTM2A	1.168
SLAMF7	1.3625
INTS2	-0.452
PPP2CA	-0.2373
LRP12	0.397133333333333
SEC14L2	-0.0991111111111111
DKFZP586H2123	3.19625
MC3R	-0.184
CIRH1A	-0.410166666666667
HIST1H2AB	-1.5785
POLH	-0.278375
MGC16703	-2.23366666666667
SNAPC2	-1.395
FILIP1L	3.73825
RASGRP4	0.269
LRRC1	1.32525
GAS1	-1.6375
PRAC	-0.33725
DGKA	-1.00933333333333
NT5C3	0.16375
PEG3	-3.81841666666667
NADK	-0.92075
PRR17	-0.531
LOC374569	3.50475
SGSH	0.2745
NLRP8	0.2945
GALT	0.072
MCF2	-0.391
ZNF263	0.33525
TACSTD1	0.466166666666667
TYR	-6.252
ATP6AP2	0.18875
RNUXA	-0.11625
ABHD10	0.8183
GDPD2	-1.04375
SLC35C1	-0.878
UBE2A	0.22775
HERC5	-0.489166666666667
FAM112B	-5.0005
FBXL16	3.0625
DKFZP434A0131	-0.33325
ELA3A	-1.4955
RBM41	0.126375
HAO2	3.9555
RNH1	-1.2265
SHANK2	0.8965
OSBP2	-1.237625
DAK	-1.30483333333333
C3orf58	1.11125
TCL1B	-0.2245
KBTBD2	0.1185
SUGT1L1	0.33175
UBE2E2	0.3075
MYL9	2.347375
CDC23	-0.861833333333333
PBXIP1	0.9116
CXorf40B	0.2075
NBL1	-0.6695
RTBDN	-0.1285
RAB11FIP5	1.667875
TTTY13	-0.1085
SCOTIN	-0.574166666666667
SOHLH1	-1.137
CDKN1A	1.68
NCK1	0.86575
ZNF550	0.85175
SAPS3	0.01925
SPIN3	0.0501666666666667
MAGEE2	0.32025
MIS12	-0.813833333333333
OR8H2	-0.014
KIAA0774	-1.7105
UNC5D	1.988
CUL7	-0.711333333333333
LIPC	1.1055
DIO1	-1.651
C20orf11	-0.1032
CTRL	-0.26225
HS3ST2	0.9155
PAK4	-0.0383333333333333
CCRL1	2.788
RNF10	-0.02625
ZNF567	-0.2445
ZNF660	0.383
TCEAL3	-0.34725
MAGOH	0.261333333333333
CENPB	0.00866666666666664
C19orf7	0.566875
LOC388965	1.4785
ZCCHC13	-0.828
JMJD1A	0.2666
HIST1H4H	-1.387
TBRG1	0.2728
GPC3	-5.55625
TAF1C	-0.573625
EBNA1BP2	-1.26766666666667
CIAPIN1	-0.23475
PDGFRA	-1.77305882352941
CSTB	0.443125
CENPI	-2.42683333333333
GTF2E2	-0.751666666666667
RPP21	-0.83
CCNF	-1.79216666666667
KCNQ3	0.287
FAM79A	1.76075
SLC22A12	0.324
NOVA1	-0.184166666666667
FZD3	-0.2906
AKAP8	0.04325
SOCS5	0.315375
CFDP1	0.764
DLG5	-0.55375
PGM5	0.7775
C1orf144	0.348166666666667
HDAC10	0.056
RND2	-1.0125
C20orf199	-0.1915
RNMT	-0.436875
SLURP1	0.150375
ASTN1	-0.5805
SH3BGR	0.7505
MYCL1	-1.69825
ZHX1	0.437833333333333
CENPK	-3.137
FOSB	1.0475
LOC643406	-0.071125
C2orf59	0.202875
TMEM135	0.232
SLC27A2	1.407
KRT33A	-3.314
OVOL1	0.528375
PAMCI	-1.88116666666667
S100A7	-0.6345
ZNF789	-0.084
HARS2	0.35525
RPL23A	-0.154666666666667
TCF23	-0.29725
UPF3B	-1.451125
C17orf78	-0.81
HLA-DOB	0.0606666666666667
C14orf142	0.241333333333333
TEKT5	-0.4325
DMWD	-0.0935
POLD1	-2.53066666666667
GSCL	-0.502
CALD1	2.4004
SCRT1	0.266166666666667
AIG1	3.144
UNC84B	-0.80675
ZNF404	-1.59775
TMED6	1.8215
KIAA1462	0.648
LRRC27	2.024
PYGO1	-0.114
PIGU	-0.261333333333333
ALAS2	-3.90583333333333
WRNIP1	-0.087
CNNM3	-0.45
ZNF2	0.3855
ST3GAL5	-0.9035
MRPL23	0.02425
TSSK6	-0.0345
PSMA6	-0.54475
C16orf70	-1.3075
KIAA1602	-0.42925
ALMS1	0.0175
DCN	-1.115375
TMEM132D	-0.00199999999999997
SUCLG2	0.30775
ABHD14A	-0.49625
DEXI	0.282666666666667
AMPD2	-0.858333333333333
IFNAR2	-0.194333333333333
CYB5A	3.8045
TLOC1	1.0043
NXF5	-0.604666666666667
NRBF2	0.133625
KCTD3	1.19025
ITGAE	-0.919833333333333
SLC30A3	-1.5895
ZRF1	-1.5065
IFRD2	-1.333625
XAB1	-0.03975
PYCR2	-1.04383333333333
SERPINB3	-2.893
TMLHE	0.87
GEFT	-0.317875
ABCA5	0.766125
EMR4	0.4896
TSFM	-0.183
HIST3H2BB	-0.962
ARHGEF19	-1.54175
TSPAN17	-0.347
ABCC8	-0.977
MAP1S	-0.968
C22orf36	2.041
BNC2	1.03528571428571
HIST1H4A	-0.528
NDUFS3	-0.113333333333333
WDR3	-0.810666666666667
XKR4	-1.141
TTC33	0.376153846153846
STMN2	-0.68725
CPN2	-0.068
HSPC105	1.380625
PCOLCE2	-0.09125
C3orf55	1.3515
KLHDC9	1.66966666666667
TBC1D23	0.442875
ATXN2L	-1.21333333333333
MAP2K3	0.178
SCAP	-1.29075
ZNF486	0.1215
C20orf96	0.28125
NARS	-0.2145
ADAMTSL1	-0.818571428571429
PRCC	-0.122
CCDC126	0.453666666666667
ZNF675	-0.968
CALCOCO1	0.9985
ANKRD43	1.95425
CWF19L2	0.733666666666667
ZBTB32	0.265166666666667
BRAF	-0.965
ODF4	0.087
MGC14376	1.18783333333333
HORMAD1	-2.71633333333333
AAK1	-0.0395833333333333
PEBP1	1.01708333333333
TNFSF5IP1	0.155166666666667
DKFZp564N2472	0.48775
RMND1	0.978125
IGKV1-5	0.3995
COL1A2	1.008
SERPINA5	-4.779
AANAT	0.1165
C19orf21	-3.59783333333333
GEMIN5	-0.69375
UBR4	-0.740333333333333
LTBP3	0.2635
AMHR2	-2.00033333333333
PROCR	0.59375
MYBBP1A	-2.329
C20orf39	-0.0655
ZNF697	0.13175
PASK	-1.1442
ZNF776	0.3795
RFXDC2	-0.6055
KIAA0467	0.02025
C10orf96	-1.81833333333333
ZNF503	-0.9955
GULP1	-1.09675
KCNE4	1.41633333333333
DKFZp434K191	-0.907
LOC196913	0.4885
BHLHB4	0.195
CH25H	0.60825
LOC81691	-1.70933333333333
ALPL	1.15671428571429
COL12A1	0.262125
FOLR3	-0.069
GPR123	0.07725
TRIM62	-0.351142857142857
ABLIM1	1.07466666666667
MAST3	-0.323
RHBDD1	0.241166666666667
LOC338809	-0.3585
RYBP	-0.381
TTC26	-0.26625
ZNF22	1.051
ISCA2	0.898
RDM1	-3.62125
PIGM	0.0985
GNB3	-0.2635
ACTR2	-0.0332
HMGB1	-0.0596
EDG1	5.5985
SOAT2	-3.17475
OR10AD1	0.645
RAP1GDS1	-0.00666666666666666
LCE1F	0.3005
ESM1	3.24225
RCN3	1.11625
CREBL1	-0.199
DBNL	-0.720333333333333
PTGER3	2.295125
USP30	-0.00916666666666666
BCL2L12	-1.93416666666667
KIF26B	-0.2795
ZNF416	0.7135
ZNF225	0.3595
C17orf70	-1.64475
ZNF554	0.671
RAE1	-1.6
TNIK	0.5035
ACTN3	-0.2335
MGC45922	0.38
CCNA1	-1.67483333333333
RYK	0.19
IL26	0.5305
LRP3	-0.234
QARS	-1.41475
SOX7	1.1915
BID	-0.6735
OR2S2	-0.1105
CXCL14	5.2675
C11orf47	-0.729
MGC29891	-0.2345
HSPB8	3.2702
PRDM14	-1.911
NUFIP2	-0.247
MNAT1	-0.056625
ZDHHC2	1.10816666666667
MBNL2	1.168
ADD3	1.3955
CSNK2A1P	-0.42
KLK6	-2.566
TMEM111	-0.3336
KIAA1279	1.0305
NUBP2	-0.944
RAB42	3.511
ID3	0.0964
TM9SF1	0.13775
MDP-1	0.45625
POU4F2	0.532
IQCK	1.524
C16orf14	-0.299
CAPN3	-0.453875
FAM43B	-1.057375
RECQL	-0.67875
AP1G1	0.0615
CTNNBL1	-0.514833333333333
ECHDC1	0.0633333333333333
SMARCC1	-1.3455
FOXQ1	-0.2465
GNAI3	0.417333333333333
POLG2	-1.01525
CD4	0.92775
ITLN1	0.07725
EBI2	4.175
IRF1	0.145
PTPRE	1.8852
PTK2B	-0.76525
NXNL2	1.681
SOX4	-0.381055555555556
TSPAN3	0.9735
SH2D1A	-2.09583333333333
C8orf58	-0.506
USP20	-1.173
DUSP22	-0.513
CALB1	-2.49183333333333
L3MBTL2	0.39775
MCRS1	-1.2795
TMEM118	-2.7035
C18orf8	0.643166666666667
FLJ10241	0.225125
GJA12	0.36675
PKD1	-0.273833333333333
ZFP3	-0.113
JAM3	0.026625
LAPTM4A	1.8947
DIRC2	0.181
KIAA2022	-0.416833333333333
MYOM1	2.50616666666667
TRPM8	-2.06216666666667
MOP-1	0.65275
PHKG2	-0.994875
ZNF650	0.88525
KIAA1522	-0.951625
PSG8	-0.207166666666667
DDX19B	-0.5735
MOBKL1B	-0.27125
DIAPH2	1.35908333333333
PTPN12	0.93775
CLN8	-0.0826
CRYZL1	0.4165
CRY2	1.09833333333333
FCGR2B	4.64366666666667
PNPLA4	1.20525
ZNF454	0.514
DKFZp434B1231	0.044
CLDN11	-0.0156999999999999
RFWD2	-0.0811666666666667
CIB2	0.0348333333333333
MXRA8	1.856
HRK	-1.550375
MAML2	0.8555
C4orf31	-0.48925
C6orf192	0.442
COG6	0.942125
FAM5B	-0.46775
NFATC1	0.8515
SEPT10	0.50325
SCYL1	-0.8623
RPP40	-2.1185
SCOC	0.339
KIAA1450	1.99275
CTDSPL2	-0.22125
TBX5	-0.2922
NAPG	-0.617875
RHD	-5.539
C14orf45	1.3215
ZBTB22	0.839
PLCG1	-0.9845
ANKRD10	-0.667875
AQP7P2	-0.281
TAGLN2	-0.238333333333333
HTR2C	-0.720333333333333
SLC16A7	-0.292
C17orf83	-0.3295
TSGA14	-1.2585
MDH1	0.08725
PPP3R2	-0.309166666666667
DCBLD2	-1.12571428571429
RBM33	-0.9895
DPH3	-2.13775
SYT10	-1.7425
FMO4	2.813875
THYN1	-0.695
DRD5	-1.221
OTOR	0.849875
PGRMC2	1.126
KATNAL1	0.59875
PAQR6	-2.423
UBE2I	-0.87225
C14orf28	0.68675
C8orf70	1.75925
FLYWCH1	-1.18575
ANGPTL3	5.06125
GLRX2	-1.15466666666667
ATP11A	1.98457142857143
ARL5B	-0.43675
MUC16	-1.97325
SLC25A5	-1.48314285714286
ACRC	-0.03475
MYO1C	0.302625
FAM89B	0.571
FAS	2.48975
KIFAP3	1.376
GLRA2	-0.454
BTN3A2	0.8064
CNKSR3	2.933875
CSTF3	-1.03666666666667
ARPM1	0.536
KIAA1530	-1.669
C9orf150	2.67583333333333
PRKCI	-0.16875
tcag7.1015	0.658
SOD3	1.22475
ZNF574	-0.1595
CYP21A2	1.2435
RPL12	-0.1415
COMMD2	-0.333
WIZ	-0.407
LOC344405	-0.12025
ALDH4A1	-0.0291764705882353
CRYAB	5.02575
COPA	0.0209333333333333
PCDHGA7	0.508666666666667
KIF11	-2.26945454545455
RASD2	-0.02325
SLC26A3	0.253
ZNF175	1.031
JAKMIP2	-2.894375
C8orf4	1.83733333333333
PTHLH	1.70575
SLC40A1	3.3055
OR7D4	0.348
PCDHB17	0.95
CD36	4.79457142857143
C6orf203	0.8822
PRKG2	0.147
LOC400566	2.10475
ANAPC13	0.653
SLCO3A1	0.2315
ZNF692	-2.3695
FANCL	-0.57
SH3GLB1	0.62725
C12orf61	-0.451
KBTBD6	-0.393
SUPT5H	-0.292125
XRCC6	-0.935
HUS1B	-0.0404
FAM133B	-0.163
LOC728276	-0.033
KCTD18	1.43775
SOS2	1.85983333333333
CCDC99	-1.56
C1QTNF5	3.0565
NNAT	0.0673333333333333
USP16	0.1985
LARS	-0.824
ZBTB2	0.002
ABO	0.184833333333333
TRAF3	-0.3305
GALNT5	-2.5435
NAP5	-0.195
ALG14	0.656
KIAA0515	-0.541269230769231
WDR75	-0.789333333333333
TEX261	-0.0480833333333333
LY86	1.25625
LOC389072	0.283
FLJ13611	-0.206
MRGPRX2	0.471
SNRPA	-1.402125
OR2G2	0.0525
GPRASP2	2.5245
C7orf42	0.3673
C9orf163	-0.5375
CYP11B2	0.211
FCRL3	0.443333333333333
PRDX1	-0.844
FGB	-0.630166666666667
COX17	-0.0471666666666666
C16orf33	-0.8025
PIWIL1	0.545666666666667
FOLR1	0.44
KIAA0082	-1.20575
FREQ	-1.11316666666667
TMCC2	-1.22333333333333
TCF12	0.125166666666667
ZNF721	0.26775
FAM130A2	0.31475
POU4F1	-0.69975
SNRPF	-1.854375
SGIP1	2.2575
ZNF641	1.23583333333333
EMG1	-0.66325
PRRG4	1.8665
HIRA	-1.71825
MYNN	0.612333333333333
AEBP2	0.218166666666667
TBXA2R	1.30066666666667
ISL2	-1.14416666666667
PCDHB11	1.7505
RNF144A	-1.0825
MARCH5	0.267875
DULLARD	-0.389166666666667
DCLRE1B	-1.53633333333333
ITGA8	2.83725
TP73	-0.073375
PRKCD	-0.5595
NDUFB4	0.0865
ATP13A4	0.81575
ANTXR2	-0.742166666666667
COL4A3	1.38033333333333
MYO10	-1.6786
SLC6A18	0.664
PEX1	0.232
TMEM74	-1.48783333333333
RBM19	-0.5715
TAPBP	0.63295
RUNX1	-1.23675
MID1	0.366083333333333
GPR64	0.192666666666667
RASEF	2.655
GABRG1	-0.114
MYO16	-0.81
DBF4	-3.51533333333333
TSHZ2	0.85725
RIPK2	-0.1445
PPTC7	0.0866666666666667
KIF4B	-1.6355
LRRC31	0.134
ZNF540	1.66625
EFNB3	-0.276833333333333
LOH12CR1	-0.519125
STON2	0.577166666666667
GLP1R	0.07625
CSTF2T	1.6465
IREB2	-0.97925
GRSF1	0.50225
PDCD7	-0.487166666666667
LRRC43	1.946
CNR1	0.754166666666667
IL1F7	0.1415
C12orf64	-0.013
FAM69B	-0.64975
NR2E1	-1.19166666666667
MS4A6A	3.2396
FTL	0.2846
C7orf36	0.17575
PCLO	0.4656
DYRK2	0.46275
ARIH2	-0.9335
SAMD7	-0.038
SCNN1D	-0.8655
SLC32A1	-0.562125
C22orf25	-0.610833333333333
MRPS18A	-0.2216
GPR112	-0.892
EARS2	-1.00075
ERN2	0.138
ATPBD3	-0.5975
PRH2	-0.2815
CDKN2D	-0.552333333333333
PGLYRP2	-0.99525
TRIM40	0.2775
SEC14L3	-0.368166666666667
SLC22A1	-0.5015
BTN2A3	0.04575
RASA4	1.355
CCNL2	-0.783416666666667
MYBPC3	0.1565
GJA4	3.74225
CDC42SE1	0.446625
TRPV2	-0.539
MYPN	-3.3967
SIM1	0.7145
CDADC1	1.28883333333333
ZFHX4	-1.73925
NIBP	0.0821666666666667
ADAMTS19	-1.80325
ABTB2	-0.9475
TSPYL2	0.39325
EIF2S3	-0.9102
SOX30	0.017
AP2A1	-0.782666666666667
DKFZP564O0523	0.1765
LOC285398	-0.3185
CDH18	-4.949
CHL1	-0.148714285714286
GATS	0.0712
TBC1D2B	0.121333333333333
OR1J1	-1.4265
GSN	1.25483333333333
DPCR1	0.596875
GARNL4	-0.411166666666667
SMARCA5	-0.72925
PLEKHG3	0.854
ZBTB45	0.2005
FRMD6	-2.01783333333333
PLS1	2.12
DGKZ	-0.2225
EFNA1	3.062
WDR85	-1.160625
ANK2	1.60775
PAGE4	-2.08966666666667
SENP6	1.24383333333333
AKR7A2	0.657833333333333
FKBP10	-1.1165
VEGFC	0.105333333333333
LARP1	-0.5060625
SRBD1	0.2745
ITGB6	0.57875
SLC1A2	-2.18323076923077
INVS	-0.276333333333333
MPO	-0.09775
MOBKL3	0.1026
CUTL2	-1.806
KLK2	0.269
VIM	1.53
REG1B	4.00583333333333
PCDHGC4	0.648
C3orf34	-1.19683333333333
SUMO3	0.0205
CST9L	-0.89475
MLL4	-1.111
SPR	0.187166666666667
SAMD9L	1.055
ABCE1	-0.64625
SUPT3H	0.0503333333333333
ACTBL1	-2.67775
ADAMTS4	0.885
SLIT3	3.3755
RHEBL1	-0.65575
NPM2	0.29375
MAN1C1	-0.561625
KIAA1856	0.284666666666667
HSPA6	2.14425
LOC388152	-0.9125
C10orf140	1.126
ZDHHC12	-1.0485
LIN7A	1.8188
PHC2	0.734916666666667
SPHK1	-3.16375
TRIM26	-0.5795
FAM83E	-0.6605
C18orf24	-2.0894
ZNF578	0.592666666666667
ORAI1	-1.1635
RUVBL1	-1.2785
C7orf20	-0.7065
APAF1	-0.691
SLC36A4	0.0443333333333333
MYH11	5.647
NEK1	0.3522
MPP2	-1.095125
C12orf24	-1.53625
TNK2	-0.4845625
ZNF289	-1.66525
MATN3	-3.695
IFNGR2	0.974333333333333
ITPR1	0.382875
EBF3	2.796
TBC1D20	-0.3567
OR10P1	0.3765
DDAH2	-0.301
SHPRH	0.299
STX7	1.276
LOC554248	-1.60175
BCAR1	-0.3795
ATXN3	-0.0698333333333333
TRIM27	-1.101
CDC42EP2	-0.3725
CHP	-0.141357142857143
SOX17	2.79475
ZNF259	-0.687833333333333
CHCHD1	-0.132375
ZDHHC19	0.385
GBP2	3.4385
GARNL3	1.605125
MRC2	-0.93675
C1orf52	-0.56175
AOF2	-1.48866666666667
LRPPRC	-0.0334
ACVR1C	-1.7
TM4SF18	5.45066666666667
TMEM169	0.818666666666667
PPP1R16A	0.960125
EBF1	2.748
RRS1	-1.30166666666667
SNX2	0.7975
OR2T2	0.089
RBX1	-0.10825
ANKRD54	-0.509
TSNAX	0.145
TMEM83	-1.76075
ZBTB7A	-0.33775
ATM	-0.721333333333333
LOC338328	2.44433333333333
TIE1	1.30583333333333
HIST1H3G	-0.520166666666667
PASD1	-4.8295
TINAG	4.593
PCDHAC2	0.6155
LRRC15	-2.60575
WBSCR17	-0.5725
TFF2	0.2085
PARP2	-1.2975
NDFIP2	1.24075
PCDHGB2	0.507
WDR60	1.24475
MAP7D2	1.141
USP45	0.553
GSDML	-0.96525
TNS1	1.585
PLCD4	-0.9055
IQCD	0.569333333333333
SMPX	-3.13675
CD9	0.125666666666667
SRGN	2.48275
CASP7	0.90975
INOC1	0.271333333333333
DKFZp451M2119	-0.00237499999999999
VMAC	0.2855
USP53	1.2912
CAMK1G	-0.12575
TMEM106A	1.12533333333333
CDC20	-3.7956
ACSL5	0.681333333333333
CBWD5	-0.711625
C1orf87	-0.853
KIAA1274	1.8465
PRUNE2	3.27721428571429
LYPLA2	-0.2485
DOK6	1.598
GPR149	-0.14575
FAM30A	0.23275
TMEM129	-0.01575
SLC35B3	1.2035
ACPP	-0.6613
LOC200261	-0.122
SLC4A7	-0.8365
CCDC40	0.64325
GART	-2.09675
THOP1	-2.747
SCARB1	0.569625
CACNA1F	0.18075
TRIAP1	-0.2125
SYT14L	0.501
SFRS8	-0.331333333333333
PBOV1	-0.22325
GOLSYN	1.73825
GJB7	-0.9745
CAMK2N1	1.17133333333333
GREM1	0.386181818181818
FLJ20433	0.45375
QPCT	-2.230125
PRKAG2	1.17283333333333
H2AFX	-2.062875
C6orf154	-1.1405
PLOD3	-1.057
ZBTB39	-1.05166666666667
WASF3	-0.0149166666666667
DRG1	-0.256
PRR4	-1.3185
SPCS1	-1.65575
