Hybridization REF	TCGA-AS-3777-01A-01R-0864-07
ZNF660	-0.4355
TCEAL3	-0.26375
MAGOH	0.6485
CENPB	0.353333333333333
C19orf7	-0.450125
LOC388965	2.18625
ZCCHC13	-0.3055
JMJD1A	-1.6818
HIST1H4H	-0.4325
TBRG1	0.3299
GPC3	-4.416125
TAF1C	-1.671
EBNA1BP2	-1.51333333333333
CIAPIN1	-0.002
PDGFRA	-0.941222222222222
CSTB	-0.143125
CENPI	-2.76383333333333
GTF2E2	-1.08616666666667
RPP21	-0.29125
CCNF	-1.95866666666667
KCNQ3	0.657
FAM79A	1.41325
SLC22A12	0.878
NOVA1	1.38716666666667
FZD3	-0.6923
AKAP8	-1.1085
SOCS5	-0.893625
CFDP1	-0.08875
DLG5	-0.5705
PGM5	0.712083333333333
C1orf144	0.83675
HDAC10	-1.2315
RND2	-0.61175
C20orf199	0.45175
RNMT	0.370375
SLURP1	1.133375
ASTN1	-0.65825
SH3BGR	0.52575
MYCL1	-1.12425
ZHX1	-0.0446666666666667
CENPK	-4.3575
FOSB	-0.2096
LOC643406	0.318125
C2orf59	-1.004625
TMEM135	1.171
SLC27A2	-1.52725
KRT33A	-2.451
OVOL1	0.519
PAMCI	-3.7945
S100A7	0.7
ZNF789	-2.6325
HARS2	0.103
RPL23A	-1.0465
TCF23	-0.043
UPF3B	-2.802375
C17orf78	0.2335
HLA-DOB	0.254
C14orf142	1.40316666666667
TEKT5	-0.6475
DMWD	1.008
POLD1	-2.72783333333333
GSCL	0.1615
CALD1	-1.1845
SCRT1	0.649333333333333
AIG1	2.41275
UNC84B	-1.64475
ZNF404	0.8595
TMED6	-1.1425
KIAA1462	-0.256
LRRC27	0.692666666666667
PYGO1	0.1525
PIGU	0.325666666666667
ALAS2	-3.75683333333333
WRNIP1	-0.600625
CNNM3	-1.5795
ZNF2	-0.09725
ST3GAL5	0.783416666666667
MRPL23	1.126
TSSK6	-0.3925
PSMA6	-0.25025
C16orf70	-0.992
KIAA1602	-0.6455
ALMS1	-1.46583333333333
DCN	0.028125
TMEM132D	-0.46025
SUCLG2	1.986
ABHD14A	0.9155
DEXI	1.68516666666667
AMPD2	-2.56616666666667
IFNAR2	-0.0501666666666668
CYB5A	3.429
TLOC1	1.27375
NXF5	-0.606833333333333
NRBF2	1.079125
KCTD3	-1.73875
ITGAE	-0.237833333333333
SLC30A3	-1.85733333333333
ZRF1	-1.923
IFRD2	-0.431125
XAB1	-0.284
PYCR2	-1.63633333333333
SERPINB3	-3.6455
TMLHE	1.4843
GEFT	-1.37225
ABCA5	1.026
EMR4	0.184666666666667
TSFM	0.2305
HIST3H2BB	-1.9875
ARHGEF19	-1.8535
TSPAN17	0.5895
ABCC8	0.82125
MAP1S	-0.893833333333333
C22orf36	-1.602
BNC2	-2.35228571428571
HIST1H4A	-0.70575
NDUFS3	1.12066666666667
WDR3	-1.15833333333333
XKR4	-0.90875
TTC33	0.451714285714286
STMN2	2.22275
CPN2	-0.718166666666667
HSPC105	2.201625
PCOLCE2	-0.96725
C3orf55	0.8935
KLHDC9	2.16983333333333
TBC1D23	1.226375
ATXN2L	-1.65183333333333
MAP2K3	-0.689833333333333
SCAP	-0.9515
ZNF486	1.17983333333333
C20orf96	0.42325
NARS	0.549
ADAMTSL1	-1.16985714285714
PRCC	-0.903666666666667
CCDC126	2.78183333333333
ZNF675	0.628
CALCOCO1	0.073
ANKRD43	4.50975
CWF19L2	0.369166666666667
ZBTB32	0.564333333333333
BRAF	1.0725
ODF4	0.675
MGC14376	2.5165
HORMAD1	-2.5778
AAK1	0.202333333333333
PEBP1	1.3825
TNFSF5IP1	0.732333333333333
DKFZp564N2472	0.6935
RMND1	-0.8695
IGKV1-5	2.9875
COL1A2	-0.991416666666667
SERPINA5	-0.43625
AANAT	0.9815
C19orf21	-3.01083333333333
GEMIN5	-1.08025
UBR4	-1.4735
LTBP3	-0.489333333333333
AMHR2	-1.73883333333333
PROCR	-1.22
MYBBP1A	-2.65975
C20orf39	-1.3875
ZNF697	-0.500625
PASK	-1.6055
ZNF776	0.170833333333333
RFXDC2	-0.891875
KIAA0467	-1.46175
C10orf96	-1.217
ZNF503	0.92425
GULP1	3.7345
KCNE4	-1.11166666666667
DKFZp434K191	-1.843875
LOC196913	-0.1435
BHLHB4	1.0035
CH25H	-2.07925
LOC81691	-1.36083333333333
ALPL	0.142
COL12A1	-2.5735
FOLR3	4.40966666666667
GPR123	0.966375
TRIM62	-0.291714285714286
ABLIM1	1.52533333333333
MAST3	-0.84775
RHBDD1	0.039
LOC338809	-0.6795
RYBP	0.36125
TTC26	-0.92425
ZNF22	0.642666666666667
ISCA2	2.3905
RDM1	-3.26325
PIGM	-0.36
GNB3	-0.662
ACTR2	-0.8008
HMGB1	-0.7718
EDG1	4.2725
SOAT2	-3.6165
OR10AD1	0.017
RAP1GDS1	1.43941666666667
LCE1F	0.543
ESM1	1.113
RCN3	-0.47375
CREBL1	-0.29375
DBNL	0.017
PTGER3	5.676
USP30	0.852833333333333
BCL2L12	-1.00066666666667
KIF26B	0.25825
ZNF416	1.137
ZNF225	-0.3495
C17orf70	-2.4305
ZNF554	1.628
RAE1	-1.103
TNIK	0.719666666666667
ACTN3	-1.7455
MGC45922	1.053
CCNA1	-1.5245
RYK	0.4605
IL26	0.032
LRP3	0.665166666666667
QARS	-0.67925
SOX7	0.251928571428571
BID	-1.713
OR2S2	0.5085
CXCL14	-0.16625
C11orf47	-1.1255
MGC29891	0.438666666666667
HSPB8	4.1692
PRDM14	-2.7235
NUFIP2	-0.4765
MNAT1	-0.413375
ZDHHC2	2.02558333333333
MBNL2	-0.00912500000000002
ADD3	0.36025
CSNK2A1P	-0.8605
KLK6	-1.64816666666667
TMEM111	1.5281
KIAA1279	1.64125
NUBP2	0.125833333333333
RAB42	-1.47025
ID3	0.2421
TM9SF1	-0.54625
MDP-1	1.30525
POU4F2	0.2775
IQCK	0.5435
C16orf14	1.9085
CAPN3	-0.048625
FAM43B	0.7625
RECQL	-0.86925
AP1G1	0.248571428571429
CTNNBL1	-0.707
ECHDC1	-0.643
SMARCC1	-0.9327
FOXQ1	-1.72975
GNAI3	-0.4925
POLG2	-3.24675
CD4	0.750625
ITLN1	3.88325
EBI2	3.31725
IRF1	-1.332
PTPRE	0.7875
PTK2B	-0.677
NXNL2	-1.3345
SOX4	-0.878777777777778
TSPAN3	0.7915
SH2D1A	-2.9345
C8orf58	-1.599
USP20	-1.69025
DUSP22	0.498416666666667
CALB1	-1.33233333333333
L3MBTL2	0.419
MCRS1	-0.2525
TMEM118	-0.977333333333333
C18orf8	1.20083333333333
FLJ10241	1.19875
GJA12	-0.0705
PKD1	-0.155666666666667
ZFP3	1.7315
JAM3	-1.739375
LAPTM4A	0.4729
DIRC2	2.0895
KIAA2022	-0.424666666666667
MYOM1	0.0896666666666667
TRPM8	-1.91516666666667
MOP-1	2.0115
PHKG2	-0.511875
ZNF650	0.724875
KIAA1522	-1.526375
PSG8	5.55333333333333
DDX19B	-0.39
MOBKL1B	1.1325
DIAPH2	-1.39375
PTPN12	-1.116
CLN8	-0.3604
CRYZL1	0.121
CRY2	1.54625
FCGR2B	2.994
PNPLA4	2.8715
ZNF454	-0.987
DKFZp434B1231	0.07575
CLDN11	0.4057
RFWD2	-0.226333333333333
CIB2	2.301
MXRA8	-0.821125
HRK	3.2765
MAML2	-1.171
C4orf31	-1.89775
C6orf192	-0.01025
COG6	1.139625
FAM5B	-0.3785
NFATC1	-1.0347
SEPT10	0.143
SCYL1	-0.6458
RPP40	-1.62475
SCOC	3.3598
KIAA1450	2.73025
CTDSPL2	-0.363
TBX5	0.267833333333333
NAPG	1.608
RHD	-4.5175
C14orf45	0.508833333333333
ZBTB22	0.036
PLCG1	-1.5025
ANKRD10	-2.370375
AQP7P2	0.9655
TAGLN2	-1.08766666666667
HTR2C	-1.03716666666667
SLC16A7	5.44766666666667
C17orf83	-0.875333333333333
TSGA14	0.0468333333333333
MDH1	0.50775
PPP3R2	0.397333333333333
DCBLD2	-1.19692857142857
RBM33	0.440375
DPH3	0.97825
SYT10	2.798
FMO4	2.156625
THYN1	0.422
DRD5	-2.1445
OTOR	0.01
PGRMC2	1.6982
KATNAL1	-0.5445
PAQR6	-4.3635
UBE2I	-0.42775
C14orf28	1.965
C8orf70	1.5825
FLYWCH1	-0.88225
ANGPTL3	0.5935
GLRX2	0.561666666666667
ATP11A	-0.931571428571428
ARL5B	1.501875
MUC16	-2.21525
SLC25A5	2.629
ACRC	-2.36175
MYO1C	-1.295125
FAM89B	0.767
FAS	1.14825
KIFAP3	-0.36175
GLRA2	-0.4175
BTN3A2	-0.4222
CNKSR3	-0.729
CSTF3	-1.03333333333333
ARPM1	2.38975
KIAA1530	-1.1805
C9orf150	1.19016666666667
PRKCI	0.71775
tcag7.1015	-0.62275
SOD3	-0.654
ZNF574	0.02275
CYP21A2	-0.6855
RPL12	-1.239
COMMD2	0.90675
WIZ	-1.1875
LOC344405	-1.8965
ALDH4A1	-0.633
CRYAB	5.51525
COPA	-0.375666666666667
PCDHGA7	0.862666666666667
KIF11	-2.48666666666667
RASD2	0.619375
SLC26A3	0.6075
ZNF175	-0.5645
JAKMIP2	-2.116375
C8orf4	1.666
PTHLH	-0.9725
SLC40A1	3.28183333333333
OR7D4	0.736333333333333
PCDHB17	0.0775
CD36	3.12114285714286
C6orf203	1.0777
PRKG2	-0.487
LOC400566	-0.469
ANAPC13	1.95125
SLCO3A1	-0.92475
ZNF692	-3.055
FANCL	-2.9295
SH3GLB1	0.7205
C12orf61	-0.123
KBTBD6	-0.939
SUPT5H	-0.117625
XRCC6	-1.0895
HUS1B	-0.828222222222222
FAM133B	-0.380285714285714
LOC728276	-0.212
KCTD18	-0.0105
SOS2	2.1575
CCDC99	-2.74325
C1QTNF5	3.4265
NNAT	0.324666666666667
USP16	-0.01025
LARS	-0.367125
ZBTB2	-0.9225
ABO	0.856333333333333
TRAF3	-0.60725
GALNT5	-3.894
NAP5	0.836875
ALG14	1.5395
KIAA0515	-1.60184615384615
WDR75	-1.96383333333333
TEX261	-0.242083333333333
LY86	1.76025
LOC389072	-0.3405
FLJ13611	1.48175
MRGPRX2	0.729
SNRPA	-1.7685
OR2G2	0.72
GPRASP2	1.768
C7orf42	0.7957
C9orf163	0.362
CYP11B2	1.103
FCRL3	0.481333333333333
PRDX1	-1.65825
FGB	-6.21283333333333
COX17	2.313
C16orf33	1.3475
PIWIL1	1.14566666666667
FOLR1	-0.155
KIAA0082	-1.68975
FREQ	-1.66666666666667
TMCC2	-0.0188333333333333
TCF12	0.17125
ZNF721	0.85825
FAM130A2	0.722
POU4F1	-1.765
SNRPF	-1.42475
SGIP1	0.381333333333333
ZNF641	0.865
EMG1	0.143875
PRRG4	2.3605
HIRA	-2.66475
MYNN	1.0415
AEBP2	-0.352666666666667
TBXA2R	0.802666666666667
ISL2	-0.9405
PCDHB11	-0.569
RNF144A	-0.347
MARCH5	1.028625
DULLARD	-1.29466666666667
DCLRE1B	-1.90316666666667
ITGA8	1.03175
TP73	0.318125
PRKCD	1.322
NDUFB4	1.4265
ATP13A4	0.347375
ANTXR2	-1.23916666666667
COL4A3	0.542833333333333
MYO10	-0.0102
SLC6A18	1.035
PEX1	0.60725
TMEM74	-0.1715
RBM19	-0.73025
TAPBP	-0.1538
RUNX1	-3.272
MID1	-2.12841666666667
GPR64	-0.549
RASEF	1.9955
GABRG1	-0.021
MYO16	-0.0415
DBF4	-0.7095
TSHZ2	0.12375
RIPK2	-0.419625
PPTC7	1.16333333333333
KIF4B	-1.8385
LRRC31	2.622125
ZNF540	1.10725
EFNB3	-0.108166666666667
LOH12CR1	1.7265
STON2	-0.418666666666667
GLP1R	1.07275
CSTF2T	2.026125
IREB2	-0.426375
GRSF1	0.3765
PDCD7	-1.1805
LRRC43	-0.903
CNR1	0.6285
IL1F7	0.93
C12orf64	0.225333333333333
FAM69B	-0.47175
NR2E1	-1.80616666666667
MS4A6A	3.0228
FTL	0.6332
C7orf36	1.375
PCLO	0.6214
DYRK2	-0.819833333333333
ARIH2	-0.73575
SAMD7	0.0375
SCNN1D	-1.187
SLC32A1	-0.953428571428571
C22orf25	1.485
MRPS18A	-0.2511
GPR112	0.6565
EARS2	-0.11725
ERN2	0.448
ATPBD3	0.491666666666667
PRH2	0.354
CDKN2D	0.0471666666666667
PGLYRP2	-0.20025
TRIM40	0.879
SEC14L3	0.215166666666667
SLC22A1	0.16075
BTN2A3	-0.08175
RASA4	1.22375
CCNL2	-1.87241666666667
MYBPC3	0.794
GJA4	3.92075
CDC42SE1	0.483875
TRPV2	-1.30875
MYPN	-3.7009
SIM1	2.989
CDADC1	1.02108333333333
ZFHX4	-2.64375
NIBP	-0.159333333333333
ADAMTS19	-3.17775
ABTB2	1.63
TSPYL2	-1.4715
EIF2S3	0.2916
SOX30	0.20675
AP2A1	-1.255
DKFZP564O0523	0.492833333333333
LOC285398	0.3355
CDH18	-4.72325
CHL1	4.717125
GATS	-0.503444444444444
TBC1D2B	-1.0215
OR1J1	-0.3515
GSN	0.372333333333333
DPCR1	0.434
GARNL4	-0.689666666666667
SMARCA5	-0.844
PLEKHG3	0.7485
ZBTB45	0.1705
FRMD6	-2.46516666666667
PLS1	-0.503833333333333
DGKZ	-0.547333333333333
EFNA1	-0.6664
WDR85	-1.5415
ANK2	0.3405
PAGE4	-0.879333333333333
SENP6	0.214
AKR7A2	-0.570666666666667
FKBP10	-2.627
VEGFC	-2.87533333333333
LARP1	-0.908875
SRBD1	-1.06375
ITGB6	1.8245
SLC1A2	-0.512230769230769
INVS	-0.9735
MPO	0.27675
MOBKL3	0.1872
CUTL2	-1.782125
KLK2	2.44733333333333
VIM	-2.479
REG1B	1.65483333333333
PCDHGC4	0.7715
C3orf34	-2.12416666666667
SUMO3	0.184166666666667
CST9L	-0.741
MLL4	-2.119
SPR	0.934166666666667
SAMD9L	-1.52875
ABCE1	-0.88975
SUPT3H	0.737166666666667
ACTBL1	-2.48475
ADAMTS4	0.085
SLIT3	2.7335
RHEBL1	-0.9405
NPM2	2.58575
MAN1C1	2.41575
KIAA1856	0.360166666666667
HSPA6	1.2605
LOC388152	-0.5845
C10orf140	-2.90775
ZDHHC12	-0.794
LIN7A	4.2557
PHC2	-0.415083333333333
SPHK1	-2.5295
TRIM26	-0.7401875
FAM83E	-0.752
C18orf24	-2.3776
ZNF578	1.355
ORAI1	0.05925
RUVBL1	-1.08566666666667
C7orf20	-0.854
APAF1	-1.237
SLC36A4	-0.856166666666667
MYH11	5.53466666666667
NEK1	0.4499
MPP2	-0.912
C12orf24	-2.59175
TNK2	-0.606875
ZNF289	-1.4445
MATN3	-0.923571428571429
IFNGR2	-0.419
ITPR1	1.706
EBF3	1.6089
TBC1D20	0.6182
OR10P1	0.97675
DDAH2	0.105
SHPRH	-1.261625
STX7	0.984
LOC554248	-1.873
BCAR1	0.047
ATXN3	-0.0406666666666667
TRIM27	-0.56675
CDC42EP2	0.2815
CHP	2.34264285714286
SOX17	2.23275
ZNF259	0.0483333333333333
CHCHD1	1.09675
ZDHHC19	0.4595
GBP2	1.8
GARNL3	0.35025
MRC2	-1.019
C1orf52	-0.705
AOF2	-1.97383333333333
LRPPRC	-0.3095
ACVR1C	0.613166666666667
TM4SF18	4.02383333333333
TMEM169	-1.08966666666667
PPP1R16A	-0.012125
EBF1	0.746666666666667
RRS1	-1.00466666666667
SNX2	1.38875
OR2T2	0.055
RBX1	1.0545
ANKRD54	-0.437833333333333
TSNAX	0.478833333333333
TMEM83	-1.652
ZBTB7A	-0.19625
ATM	-1.79358333333333
LOC338328	2.43416666666667
TIE1	-0.0988333333333333
HIST1H3G	-0.795166666666667
PASD1	-4.12283333333333
TINAG	0.98575
PCDHAC2	0.3905
LRRC15	-2.349625
WBSCR17	2.644
TFF2	0.432
PARP2	-0.92775
NDFIP2	0.453625
PCDHGB2	-0.4955
WDR60	-0.358
MAP7D2	-1.36466666666667
USP45	0.1825
GSDML	-1.44075
TNS1	0.5883
PLCD4	2.67575
IQCD	-0.421333333333333
SMPX	1.638
CD9	2.20033333333333
SRGN	1.64925
CASP7	0.522875
INOC1	-0.8835
DKFZp451M2119	0.270875
VMAC	0.173
USP53	1.4294
CAMK1G	1.01725
TMEM106A	-0.717666666666667
CDC20	-3.5897
ACSL5	-0.732333333333333
CBWD5	-1.785125
C1orf87	-1.02716666666667
KIAA1274	0.8985
PRUNE2	-2.74571428571429
LYPLA2	0.106833333333333
DOK6	-2.79616666666667
GPR149	-0.0965
FAM30A	1.288
TMEM129	1.30725
SLC35B3	0.32375
ACPP	-1.48022222222222
LOC200261	-0.643
SLC4A7	-1.5128
CCDC40	-0.824666666666667
GART	-2.392
THOP1	-3.169
SCARB1	-1.96775
CACNA1F	-0.298
TRIAP1	0.1245
SYT14L	-0.2755
SFRS8	-1.12316666666667
PBOV1	0.31425
GOLSYN	1.71875
GJB7	-2.155
CAMK2N1	1.75708333333333
GREM1	0.894583333333333
FLJ20433	-0.34125
QPCT	0.573625
PRKAG2	4.63733333333333
H2AFX	-1.848375
C6orf154	0.6325
PLOD3	-1.82925
ZBTB39	-1.71766666666667
WASF3	-0.0415
DRG1	0.57775
PRR4	-0.7085
SPCS1	0.67175
KDELR3	0.233333333333333
SRP19	0.0996666666666667
GABRA6	0.838
MFSD1	1.14275
MMEL1	-0.88675
PDXDC2	-0.4094
BUB1	-3.359
RNF138	-1.374375
MYLPF	-0.0165
AIF1	0.6155
DYNLRB1	1.4902
HCN3	-1.8775
HIST1H2AI	-0.1395
MAP4K5	-0.32525
LASP1	-1.351875
LOC130951	0.7025
PLAA	0.32825
KRT6A	-2.911
C6orf117	-2.148625
ARHGAP23	-0.8375
PTF1A	0.021
GPHA2	-0.46
LCE3B	0.57225
MCL1	-0.918642857142857
EHBP1	-0.898
PRNP	-0.2211875
ZSCAN1	0.79775
C1orf113	-1.69766666666667
FOXA3	-0.930125
NEB	-0.36225
ASGR1	-5.56
CTGF	0.273333333333333
RAB17	0.501166666666667
MST101	-0.9245
JARID1B	-1.3293
USP37	-1.5558
PTBP1	-1.177
PTPN7	-1.29883333333333
CDC7	-3.91633333333333
SNX7	1.13
ZNF335	-1.7425
CPT2	-0.63525
HEATR1	-2.167625
HSPC152	-0.094875
C5orf40	0.57225
PSME1	0.727333333333333
STAG3	-0.147
TMEM154	-1.29916666666667
KLHL32	-0.0876666666666667
TSGA10IP	-0.4965
SUV420H2	-1.54666666666667
SF1	-1.495
2'-PDE	1.1249375
PNLIPRP2	-1.464
TRSPAP1	-0.441833333333333
NUP210	-2.37966666666667
ANP32C	-0.640666666666667
RAB11B	0.0371666666666667
ASB15	0.122
ITGB3BP	-0.9445
UBASH3A	-1.88
YWHAB	0.28875
TPRX1	0.79225
LY6G5C	0.048625
SLC7A2	-2.165875
CLK1	-0.8682
HSD3B7	-0.624666666666667
VDR	2.9005
C16orf74	-1.71925
ACE	0.152
PSMA2	0.553666666666667
CCDC131	-1.0845
ZNF213	-0.852833333333333
EML2	-1.0765
ALS2CR13	-0.914666666666667
GLYATL1	-2.51075
DSPP	0.5195
DHFRL1	-1.08325
C10orf30	1.3115
SH3RF2	-0.923833333333333
LOC197322	-0.890166666666667
DLL3	-0.9695
TIGD7	-0.565
GFRA3	0.31825
CPA1	0.308166666666667
RTN4	1.28516666666667
PPT2	-2.4085
FASLG	1.13733333333333
FOXP4	-0.4645
RPL26	0.6132
GNL3L	-2.1225
FMR1NB	-0.891
CD163	7.9015
SGPP2	4.48325
GIMAP2	0.798
CD37	0.243166666666667
DPT	3.0285
NBLA00301	0.34325
RGS5	4.44075
C9orf4	0.762
ACTL8	-2.96666666666667
PRKAR2B	-3.32357142857143
OPLAH	0.1915
C20orf134	0.383
SPACA5	0.21625
TBL1X	-0.331166666666667
TSPYL3	0.253
CHCHD3	0.3035
CRKRS	-0.5605
GPR65	4.0015
DFFA	-0.43025
FUT1	2.1005
C6orf204	-1.15733333333333
TMEM51	2.6185
ZNF580	-0.82275
CMTM2	0.6915
C20orf200	0.142
EZH1	-0.580666666666667
FDX1L	1.207
MRPL32	0.63125
PCAF	0.7132
ALOX15B	0.673166666666667
CD59	3.20154166666667
CDK9	-0.99375
ERP29	-0.506166666666667
TTR	6.392
BCMO1	-0.1355
DDIT4	-1.4576
PTGDS	4.12525
C3orf63	-0.21
BST2	-2.45625
CYP1A2	-0.218666666666667
C5orf25	0.168
STX1A	-1.39747058823529
OR2A12	0.8005
SH3BP5L	-1.3065
SERINC5	0.29375
USP6	-1.1409
MRPL3	0.504333333333333
POMP	0.1385
INPP4B	1.785875
GMPPB	1.02925
EAPP	1.15675
AHSA1	-0.251
ABCA11	-0.4535
SLC5A6	-2.10325
HIVEP2	-0.15925
SUMO2	-0.77475
KIAA1822L	-1.45
C11orf67	0.92425
TXK	0.951875
PHCA	1.0026875
ICAM4	-1.53233333333333
FPGS	-0.417166666666667
SNRPA1	-1.79175
KCNJ4	0.486
KIF6	-0.9725
HIST1H2BG	-2.14916666666667
SLC5A5	0.18575
ZNF354B	0.500666666666667
IL12RB2	-0.648
C11orf76	0.524666666666667
GAL3ST2	0.065
AIFM2	0.54425
SYNC1	-0.96525
UBL3	2.079625
PIK3CG	-1.8645
NLN	0.3979
BCORL1	-0.8955
CD5L	1.33575
ZNF238	-0.4295
KIAA1394	-0.644
C16orf55	-0.8794
CYP3A7	1.9915
KRTAP3-1	-1.367
TFDP1	-1.53
MND1	-2.325
NODAL	0.130166666666667
GTPBP4	-1.63525
TUBGCP2	-0.20875
SLITRK5	-3.06375
CIC	-0.99825
CD79A	0.689333333333333
SAMD14	0.207666666666667
TNPO3	-1.338
OR10G3	-0.3565
OR10G8	1.1425
CCDC111	-0.1395
HOXC9	-0.1235
DCUN1D1	1.22683333333333
CYB5R1	1.72125
TSR2	0.62325
DAB2IP	0.631
SLC6A5	1.1315
RAB3D	0.398
DCUN1D4	-0.0981666666666666
ERBB3	-1.64216666666667
SDC1	-0.148833333333333
ATP6V1H	0.743833333333333
SYK	2.02
ST20	-0.39
C13orf30	-0.3485
WDR40A	-0.373333333333333
ADMR	0.9795
LOC388335	3.30725
ACSM1	1.1445
TDG	-1.46658333333333
FLJ11235	2.873
MRPS5	-0.1535
AGPAT2	0.146166666666667
SLC12A1	0.313
CYP27A1	-1.601
THAP7	-0.52725
XPO1	-1.27633333333333
ALMS1L	-1.32133333333333
C1orf2	-1.51725
ZNF777	-0.298666666666667
CAMK2A	-0.206
SMC1B	-0.496
IHPK2	-0.738866666666667
LEMD1	-1.8815
NKD2	0.0395
CLU	0.426571428571429
ARMETL1	-1.438
PABPC4	-1.78425
CXCL12	1.34016666666667
TFAP2C	-3.1299
TTTY8	0.151
ABCB10	-0.7118
ENDOD1	2.7785
IDI1	0.0075
KCTD6	1.28466666666667
CCDC105	-0.6245
ULBP2	-1.38566666666667
ZDHHC5	0.46475
WNT8A	-0.06975
COMMD10	2.14775
KLHL12	0.716375
GPR50	0.3875
NR5A2	0.43875
OXGR1	5.39633333333333
EHD3	-0.9075
CAPRIN2	-0.781375
KLRC3	-2.745
SF3B1	-0.519571428571428
IPO7	0.84525
ALDH1A1	1.28633333333333
ANKRD5	0.029375
TSNARE1	1.1335
DDEFL1	0.95575
RNASEL	0.3885
DNAH9	-0.2855
HELLS	-2.586
TNS4	-1.034
NAV1	-1.8087
KIAA1409	-0.06375
C20orf26	0.2975
TUBG1	-1.63225
IRX2	-5.07
CNGA4	-0.5135
MGC50559	2.1775
OR4K17	0.517833333333333
TM2D2	1.3035
FAM32A	0.1435
TXNDC14	1.10025
CCBL1	-2.128
ANK1	-3.21822222222222
PRSS23	-0.744125
PPM1L	1.7535
SPATA20	-0.4435
APCS	0.295
C14orf122	0.4935
PSMB5	0.00224999999999992
C6orf10	-0.0973
SETDB2	1.532
SPNS3	-0.77125
SGMS2	2.2275
MXD3	-1.51833333333333
MON2	-0.3511
CARTPT	0.151
HNF4A	-0.702166666666667
RABEP1	-0.81005
TNFRSF10B	-0.752625
USH1G	-0.2685
PPAP2B	0.559833333333333
TMEM16K	-0.60725
CTDSP1	-0.0411666666666667
CDK5R1	-0.679833333333333
GABRR1	0.131
OPN1LW	0.9485
FAM98C	0.267
DBN1	0.451625
ACAD10	-0.342333333333333
QTRTD1	-1.02
WNK3	2.24033333333333
RPS19	-0.026125
C1QB	3.67
OTUD5	-0.210125
SLC41A2	2.98283333333333
TMEM22	-1.37633333333333
KHSRP	-1.78275
TNFRSF11A	-0.632666666666667
FBL	-2.27483333333333
IBTK	-0.0481666666666667
OXER1	1.584
CBLN4	0.783
GPR172B	0.344666666666667
CFTR	6.59875
VSX1	2.8265
CAMK1D	-1.0785
LOXL3	-4.5305
RTP4	3.8495
SLFNL1	-0.54575
KIAA0828	2.253625
PAR5	null
LOC723972	-0.63975
GDI2	0.8925
CEBPA	-0.4101
MLF2	-0.449833333333333
AFMID	-0.97175
ALOX12B	0.36125
BPHL	0.231875
COX5B	1.94425
S100A10	0.3756
THOC6	-0.8025
NHN1	-0.67125
RRP12	-1.95683333333333
ARID3B	-3.9015
CD3G	-2.53933333333333
KIAA0133	-1.7435
NAT11	-1.73783333333333
PPAT	-2.10533333333333
SIRT3	0.113
TCERG1L	-1.18775
NIPA1	1.0769
DPP8	-0.2293
IL7R	0.614166666666667
ZFP64	0.396333333333333
DMAP1	-0.442
TRMT12	-0.282
TLR4	1.6184
WFIKKN2	1.23125
RAB12	1.2565
DDX51	-1.27666666666667
KIAA1086	-2.239
ZNF295	0.0463333333333333
ACVR2B	-2.33892857142857
LOC494150	-0.1045
ZNF517	0.2325
DNASE1L2	-0.302166666666666
SUFU	-0.217666666666667
LOC283677	0.7845
LMO3	-1.30833333333333
PPP2R5D	-1.08116666666667
ZNF587	-0.1599
HIST4H4	-0.60925
CYP2C8	-0.254
C1orf80	-0.417333333333333
DOCK5	-0.6305
C9orf24	6.2775
OR5AR1	0.112
C11orf24	-1.082
UNQ1940	-0.20275
CAP2	-0.646333333333333
TIMM44	-0.82725
DSEL	-1.8274
ROM1	0.41075
FBXO4	-0.024125
MYLC2PL	-1.195
MLH3	-0.582
NOX1	1.55916666666667
DPEP2	1.45275
DNAJB5	-0.6055
RLTPR	1.313
MBIP	0.961833333333333
COPB1	0.237333333333333
SFTPA1B	0.605
C10orf4	-0.1768
PRELID1	-0.00175
NOLA1	-0.746
C19orf24	0.67
TLR9	-1.403
HLA-DMA	3.1625
HCRP1	-2.895
GPR137	0.917333333333333
ITGA11	-2.4435
PHF13	-2.09233333333333
MARK4	0.2645
METTL4	0.43725
MBD3	-1.1617
LOC134145	1.327625
FGF3	0.722
SLC35A3	0.089875
CLEC16A	0.07875
AMOTL1	-0.305833333333333
FLJ31438	-1.15025
PAICS	-2.331
TOMM40L	0.401833333333333
MMD	0.0195
KLK10	-0.5776
NIT2	0.469666666666667
SERPINB10	0.08675
KLF15	1.506
CCDC5	-0.63925
WSB2	0.714625
ME3	3.42525
CACYBP	-1.20525
TCTN2	0.378
JAK1	0.996375
C2orf25	-0.902
GPD2	0.79
FBXL11	-0.793
CDV3	0.30775
GALNT11	0.770625
NDUFA12L	0.036
FLOT1	-1.31707142857143
TOR1AIP2	0.4155
MMP25	-0.4065
C1orf164	-1.22
CHST5	0.204
LYRM4	0.03045
GPER	-2.12525
HIPK2	2.26858333333333
DAP	1.1921
ZMIZ1	0.082
DDX58	-0.20125
DCC1	-4.17475
AKT1	-0.639875
ENPP6	-0.0115
ERVWE1	-0.402333333333333
CDC34	0.101
RNF125	-2.54725
CASC1	0.655
SHROOM2	0.77225
RRM2B	1.04733333333333
COL6A3	-1.183125
TMEFF1	-0.98025
PLEKHA4	-0.5503
LYSMD1	-0.498166666666667
