Hybridization REF	TCGA-BP-4161-01A-01R-1188-07
CAPN7	-0.414833333333333
MGC5566	-1.88425
CCL3	4.92325
NANOS1	-0.24375
ZFYVE19	-0.095
APITD1	0.083
PARD3	0.7765
IRAK4	0.162166666666667
SERPINI2	-0.4085
CEP170L	-0.78575
TTC9	-0.21125
MYOM3	0.30625
MLPH	-2.47725
LOC222699	0.261
NRG1	0.7625
TBC1D9	0.00663636363636363
TTK	-3.72783333333333
ZNF557	0.3472
DDX41	0.0181666666666667
FANK1	1.3035
UBE2D2	0.13725
PSMB10	1.830875
MYH7B	0.874
GABARAPL2	0.183625
MARVELD2	-1.31233333333333
DGCR2	0.746
UNC45A	-0.112333333333333
C6orf72	1.02
ZNF683	5.19825
GIT2	1.111
CASK	0.566666666666667
C14orf161	1.28216666666667
LRRC44	0.324
TIFA	-0.085
UTP11L	-1.731875
C6orf65	-2.94125
FDPS	-0.788
DUSP9	-1.2575
SLC17A8	-0.4514
OR51G1	0.217166666666667
NANS	-1.24475
OLFML1	1.7025
ATP10B	-1.398375
NPAS3	-1.32175
PRKCA	-0.7463
GGA2	0.0441875
LCE4A	0.4285
SPANXN3	-0.3395
CCDC115	0.885625
SDCCAG3	-0.76575
GLIPR1L1	0.148666666666667
TTC1	0.324
C17orf76	0.2905
MAD2L2	-1.33175
HIPK1	-0.4241
LRRC3B	0.1895
CLN3	-0.531
C17orf47	0.527
FMN2	-3.766625
TUBB1	-1.57942857142857
WAPAL	-0.371
C3orf21	-1.068125
SCN5A	-0.168222222222222
SMYD1	-0.35
BEX5	-0.45925
ZNF192	0.1495
SEC22A	0.0465
GRIA2	0.151818181818182
KIAA0825	-1.44475
NUSAP1	-2.26181818181818
LANCL1	0.2285
C15orf40	-0.2706
ZNF645	0.714375
GPR61	0.1435
NLRP14	0.347
SNX21	-0.0445
C1QTNF8	0.522
C17orf46	0.149
IFNA8	-0.1545
SPRR1B	-1.99016666666667
FLRT1	-0.91475
SNX17	-0.326666666666667
ASB2	1.92866666666667
HBG1	-3.9825
RPRML	-1.90525
JOSD2	0.484333333333333
PLSCR3	0.76625
SPOCD1	-1.05683333333333
RAB39	0.442
GHRH	-0.234333333333333
ITIH5L	-0.18875
C17orf37	0.7375
SMCR8	0.76725
DPY19L2P3	0.775166666666666
IL11RA	0.1855
GDF3	-2.6635
RPS6KB1	-1.44258333333333
DNAJC19	-0.1086
TOP1	-0.7185
CRCT1	-1.12675
MPST	0.899875
DPM2	0.047875
FAM38B	-1.31833333333333
SLC18A1	-2.24783333333333
FARP1	0.3045
PAX7	0.292
TUBD1	-1.78325
GNL3	-1.122375
BTG2	1.39426666666667
NDUFS6	-0.35725
C1orf79	-0.222
ERAL1	-0.996
ECHS1	1.31525
VPS4A	0.5
CYP11A1	-1.786
ABCC6	1.55642857142857
PBX4	0.503
MOSC1	-0.06675
NCF4	0.517
HYMAI	0.182
NAGPA	-0.365125
OTOP2	0.06075
ACOT12	0.84825
MTHFD2L	-0.660625
LOC441376	-0.89575
C19orf34	-0.423
RAB1B	0.58425
ALDOAP2	0.3135
NTRK1	-1.91183333333333
ARTS-1	0.4718
SLC6A11	-0.844
NAP1L2	-1.695
CNGB1	0.284166666666667
EPB41L4B	-3.00125
FAM134B	3.485375
HS3ST3A1	-2.20566666666667
CPXM2	5.08325
SIRPB2	1.2375
CHORDC1	-1.43366666666667
TRIB3	-0.968166666666667
SLC2A5	2.8495
C2orf49	-0.132833333333333
DDX5	-0.63675
OR5L1	1.306
ANAPC4	-0.453666666666667
ZSWIM1	0.26875
LOC93622	-1.232625
KCNK3	2.5259
RP11-35N6.1	-3.141
ZFP161	0.158666666666667
AQP9	6.36275
SLC15A2	1.05366666666667
MREG	-1.5785
OR9I1	0.8325
PDLIM2	0.27175
ADAM7	0.853
GSTCD	-0.7395
WDR21A	0.161375
SLC12A8	-1.153
TMEM174	2.82625
IGSF3	-0.805083333333333
LRRN1	-3.771
LOC402117	-0.7075
SRPK1	-1.924
LY6K	-1.563
NFIA	2.9
PTCD3	-0.565375
LEP	1.10866666666667
PCDH21	2.08933333333333
MAPKAPK2	0.457928571428571
NMNAT1	-0.336333333333333
LHFPL2	0.7345
C9orf43	-0.80675
DIP2A	-0.895833333333333
ACTR8	0.28525
CCDC34	-2.1695
PTPN22	-0.05375
ITGA3	-0.104125
FAM129C	0.33425
RABGGTA	-0.441666666666667
UNC45B	0.71125
KIAA1033	1.19725
ZNF510	-0.7465
CYP2D6	-0.263833333333333
SLC26A10	-1.0265
STX8	0.3065
LUZP1	-0.142125
WDR89	0.0905
EIF4G3	-0.5438
C5AR1	1.537375
ZNF623	-1.3265
A2M	1.63325
TGM7	-0.1685
GRPEL1	-0.0685
LMNB2	-1.9327
ROCK2	-0.107666666666667
SNX16	0.273375
CCDC66	-0.79875
ANXA3	-1.51
KIAA1609	0.078875
EED	-1.1665
RNF32	-0.525833333333333
HES1	-0.0232
CLC	1.29816666666667
ISL1	-2.12116666666667
KIAA0528	0.46525
MANEA	1.104625
C1orf61	-1.7785
hCG_2001000	0.6765
RAPGEF6	-0.2181
KIAA0020	-0.686833333333333
NEIL1	-0.4625
C16orf45	-1.332625
RBM10	-0.668833333333333
C10orf125	1.021125
MRS2L	-0.5695
DNAH17	-0.891125
C19orf10	-0.18275
C1orf160	1.024
SLFN12	1.12875
EXOC3	0.765833333333333
HIST3H3	-0.17525
NCOR2	-0.287333333333333
TNFRSF9	3.2115
MFSD8	-0.02975
ALX1	-3.11183333333333
NOL1	-1.20075
PODN	-0.34875
TIAL1	-1.06325
HIST1H1E	-0.085
NPY6R	1.74825
TM4SF4	0.3965
CORO2A	-1.96525
ETNK2	-0.534166666666667
APOE	2.4848
ANGPT4	0.857
HDGF2	-1.21225
G30	-0.227
ST8SIA4	0.524375
F2RL1	1.780125
FAM19A4	-3.985
CCAR1	-1.23975
B3GNT7	0.40275
OPHN1	-0.619
DSCR6	-3.155
C21orf13	-0.00950000000000002
GAS2L1	0.516666666666667
RFX3	-0.426833333333333
COPS4	-0.70375
BCHE	-4.2575
BCL2	2.407
HBZ	-1.98866666666667
ARL13B	0.99875
MAPBPIP	0.856375
MYO15B	2.271375
SPZ1	1.1155
KIAA1324	-2.79055555555556
PLCL2	1.04075
C4orf29	-0.8735
WDFY2	-1.13325
ZNF284	-1.3165
NAALADL1	-0.051
DUSP5	-0.806833333333333
PXDN	-0.6785
SLMO1	-0.79725
TNXB	0.9527
BIRC7	-0.1675
A4GALT	2.22983333333333
TIMM22	-0.11275
FAM110C	2.644
TOMM34	-0.70775
ABHD9	1.0195
ADAM32	0.623
CRHBP	0.0205
AQP2	0.72525
LOC130355	0.705
ZNF187	0.416666666666667
ZNF816A	0.925
F7	-0.774875
CNOT1	-0.6053
SLC13A4	-1.46025
ZBTB11	-0.7275
B3GALT5	0.74275
EXOC2	-0.362333333333333
IRS1	-1.6623
TMEM1	0.2555
MRPL34	0.155666666666667
SAMM50	0.0635
CDC42EP3	-0.167125
HSF2	-1.4187
MFN2	-0.7305
TSPAN7	-0.883333333333333
NUCB1	1.48916666666667
RHOH	-0.88275
ARL16	-0.047
TACR1	0.1245
SFRS5	-1.1245
SNX25	-0.246875
RHBDF1	-0.7845
PCDH18	0.659666666666667
HMG1L1	-0.31475
MYO5C	-1.093875
MAPK10	0.968
LDHAL6A	-1.122
NUDT12	1.67733333333333
NCAM1	-0.112625
GLIS2	1.5325
GGTL4	2.663
DAPP1	-0.11425
ATF7	0.61925
KIAA0748	-0.56725
NFIL3	0.67325
TM6SF1	0.2447
SEZ6	0.028875
NANOS3	-0.291333333333333
DNAJA3	-0.939833333333334
CLDN6	-2.453
CIITA	4.0403
EPHA4	0.628416666666667
FANCC	0.51825
CMTM3	-0.75975
PSG3	-0.646375
MRPL15	-0.2545
C21orf59	-0.396
PLCXD2	-0.08375
C2orf34	-0.218375
UBE2L6	1.850125
MED14	0.258333333333333
HP1BP3	-0.324
C6orf208	0.998
TPBG	-3.006
OSR2	-3.0415
XPC	-0.4495
KLHL7	-0.994333333333333
CCR3	-0.185833333333333
AGTPBP1	-0.706166666666667
PCSK6	1.06413333333333
STAT5A	-1.2269
FAM18B	-0.23875
LONRF2	-2.47616666666667
PTPN2	-0.63925
SF3A3	-0.6805
EFCBP2	1.765
HCFC1	-1.6855
AHNAK	0.2656
ACTR5	-0.976
KIF14	-3.64285714285714
TENC1	1.33075
HEATR5B	0.517
YIPF2	0.341833333333333
MYEOV2	-0.361666666666667
DUSP18	1.2705
KIAA1012	0.18675
AHR	1.19433333333333
C17orf53	-2.09433333333333
PTPRH	-1.648
ATP6V1C1	-0.0782
TAS2R3	-0.204
LOC440356	-0.93475
COQ10B	0.748
PSMF1	0.579416666666667
SORBS2	3.414
NFE2L2	0.65175
TMCO7	0.01275
SH3PXD2A	-1.0689
SH2D2A	0.61575
SPINK5	-2.2855
MRPS24	-0.056
OPA3	1.568875
TRAF7	-0.9555
C4orf35	0.6956
MT1G	-0.229875
MGC39545	-0.6275
HS1BP3	0.7323
OR2B2	0.259
CHRM4	-0.104
SFRP2	-1.40083333333333
RIC3	-1.2
ART1	-0.992
C6orf1	-0.22325
DUS4L	-2.1945
C10orf104	0.443
TNFAIP6	4.86275
RTEL1	-0.247
CCT4	-1.2125
ZNF709	-0.46025
CHMP6	0.681666666666667
UPP2	1.4535
CYP19A1	-3.93525
CD151	-1.07
NDUFA13	0.3675
ARFRP1	-0.634666666666667
FAM26B	1.42575
CRYBA1	-1.677
MRPL41	-0.291166666666667
NPFFR2	-2.05475
HRH2	0.767
SCAMP3	-0.1115
MTMR6	1.0375
MTG1	-0.599166666666667
UBTD1	0.43475
CRABP1	-2.2705
FLJ33790	-1.4065
KIAA1908	-1.58183333333333
GPR158	-4.1535
PACSIN3	-1.34966666666667
OMD	-0.1278
CATSPER1	0.659666666666667
HOXB8	-0.0370000000000001
FBXO46	0.526
OAS1	2.09483333333333
SVIL	-0.47525
PHB2	-0.43125
ADCY3	-0.6305
NDRG2	1.298
ERMAP	-0.0534
APBA2	-2.02316666666667
IGSF9	-1.59525
WNT6	0.968714285714286
MYCBPAP	-0.47425
ATP2B2	0.3972
CPVL	1.7931
TRAM2	-0.781166666666667
NOP5/NOP58	-0.96075
ZNRF4	0.50575
TLK1	-0.25725
MTMR12	-0.0932142857142857
ZNF384	-0.283166666666667
FAM9B	-2.213
RPN1	0.6339
PMVK	0.39325
EIF3D	-0.1825
SIX2	-0.955
HPS1	0.925571428571429
RNF7	0.08275
PSKH2	0.45
KCTD13	-0.605
CSMD3	-0.437444444444444
FBF1	-0.1395
IL8	-1.26725
SERPINB13	0.409090909090909
FBXL20	-0.69025
BLR1	0.3365
SH2B1	-0.8595
RFNG	-0.627125
RAB20	0.897333333333333
RBM7	-0.14225
POLR1A	-0.567666666666667
TMPRSS4	-2.7305
TAF9	-0.747
TERF2	-0.4715
TNFRSF1A	1.05533333333333
ACADVL	0.442666666666667
GTF2H5	-0.09
EDG8	0.7505
C9orf140	-2.174375
UST6	1.04825
ZBTB8OS	-0.47025
ZNF710	-0.009
GPR174	-0.2005
ATP6V0A2	-0.8085
KIAA0319L	0.0783333333333333
XKRX	-1.351
DOPEY2	0.8285
SDHD	0.14825
SUMF1	0.9495
OSM	3.918
OPN3	-0.825
DAGLB	-0.323
PPFIBP1	1.2948
TRIM63	-1.01325
C10orf53	-0.6565
LYPD3	-1.92816666666667
BCL7A	-0.088
AGER	-0.151666666666667
TCF19	-1.459125
SAT2	0.953
PFTK1	1.46266666666667
GABRE	0.66225
C15orf38	0.9631
FIS1	0.2605
KCNV2	0.16725
CLPS	-0.0337500000000001
PPCDC	-0.29125
FOXN2	1.47016666666667
NT5E	-2.1259
CD83	1.775
IL18	2.040625
VPS16	-0.03125
IGFBP2	-2.89633333333333
NOTCH2	-0.7215
SIGLEC1	3.835875
CD93	5.569
SULF2	-1.1
CEP164	-0.392125
P53AIP1	0.127833333333333
TOR2A	0.283833333333333
ZNF136	0.05175
MGP	2.0448
CCDC144A	0.509166666666667
TRPC1	0.806166666666667
SMS	-0.566666666666667
MAPK7	0.699166666666667
RRAGC	0.759
PARD6A	0.9035
NUB1	0.657333333333333
SYNGR4	1.23975
OR11H12	-0.0805
WIF1	0.663625
GCH1	-0.14675
OR11H4	0.1995
SLC44A5	2.5665
GPRIN2	2.69166666666667
LOC401431	-1.43575
CPA4	-1.9592
MELK	-3.24755555555556
IL15RA	1.62025
CUL3	0.40975
HMBOX1	-0.37
PODXL	-1.25075
CCT6B	-0.530333333333333
COMTD1	0.489
MUC20	3.00116666666667
GPX2	-2.5785
ITK	0.23525
FBXL5	2.74625
C13orf27	0.47575
DEFA5	0.6375
TRHDE	2.363
MTP18	1.92883333333333
UQCRQ	0.7505
ITGB2	3.27441666666667
CSRP2BP	-0.6425
TAS2R44	1.102
PHPT1	0.632125
FAM44C	0.04025
ERH	-0.2885
MPHOSPH1	-2.52933333333333
MORC1	-1.2245
PARVB	-1.4755
LAMA1	-0.504416666666667
PGBD3	-0.19625
GIMAP6	5.545
AREG	-4.34366666666667
LIPT1	0.1985
MGC99813	-0.39525
C1orf201	0.215166666666667
GRIN2A	0.0514444444444445
MAN2C1	-0.104
NSUN5	-0.98975
SF3B5	0.29075
MYC	-0.9558125
NRXN1	-2.23818181818182
ZNF18	0.2865
SPDYA	-0.825875
SLC37A1	-0.2225
DECR2	1.23375
ANKRD38	-1.790125
SPTLC3	0.141583333333333
SUPT16H	-1.147875
DTWD2	1.30475
ULBP1	0.5845
ZADH1	-0.0948333333333333
OIP5	-3.14325
IL10RB	0.333166666666667
OTUB2	-0.37275
VWA3A	-0.174333333333333
SPIC	3.2
OR6C4	0.516
PSCD4	2.46383333333333
DPY19L2P2	-1.1155
TRAPPC6A	0.394666666666667
C21orf2	-0.783
CEMP1	1.182
LIN7B	0.536
E2F7	-2.633
VCP	-0.648625
LAMA3	0.609083333333333
BGN	2.41875
GPR160	1.27
COCH	-4.52483333333333
GPR81	-1.8525
APOBEC3F	-0.1215
tcag7.1017	-0.1645
C1orf32	0.6135
SCGB1D2	5.19175
FLJ43987	-0.811
C6orf170	-1.17225
KLK9	0.615
GPD1L	-1.33625
VPS37B	-0.604
ATG3	-0.665
ADAMTS17	-0.5385
KLHDC2	0.431833333333333
NDUFV2	-0.337
BLK	-1.5895
MATN4	-1.211
GPM6A	2.179
GBP4	5.42716666666667
TMEM162	0.638166666666667
PKP2	0.727
HRASLS	-3.39022222222222
MMP1	-4.1605
SFXN3	-0.016
FSD1	-1.28233333333333
ST6GALNAC3	-0.471833333333333
CA12	3.7147
NCOA6	-0.2465
C19orf58	-0.1644
PPP4R1	-0.67
MAN1A2	0.443833333333333
IKBKAP	-1.79675
UPF1	-0.5535
KIAA1219	-0.4175
WNT16	0.00159999999999997
SNW1	-0.575
IL18RAP	5.11825
RPP30	-0.6505
CDC40	0.135357142857143
SETD3	0.998166666666667
SLAMF6	1.209
ELK4	0.294
TRIM47	0.2355
ACOX3	0.495375
TRIM6	2.257375
KIAA0372	-0.267166666666667
TP53AP1	1.313
SMURF2	-1.172
ADAD1	0.2435
EBP	-0.9963
KRTAP13-2	0.299
FLJ36874	-0.9685
TOR1A	-0.342666666666667
P2RY4	1.838
GPBP1	-0.43725
TRPV1	0.5165
ADAMTS12	-1.08466666666667
PES1	-0.4603
ATG4A	0.784666666666667
MAGEA10	-3.61775
WFS1	-0.51975
CC2D1B	-1.367
PABPN1	0.0485
SLC25A30	0.96525
SLCO1C1	1.2935
SLC22A5	3.165
KIF23	-3.6315
SYN2	-1.051
ASPN	3.65366666666667
CENTG2	-0.33125
QSOX2	-1.5126
FLJ10815	0.0456666666666667
STK24	-0.3640625
SPEG	-0.8887
STK10	0.295166666666667
DACT2	0.396
AAAS	-0.84075
SSX3	-1.42042857142857
ABCD3	-0.3384
C4orf12	1.810125
PARVG	2.27216666666667
FIG4	0.0885
C9orf46	0.04275
TMCO6	-0.11
IGHMBP2	-1.899
DUS2L	-0.579166666666667
FAM3C	-0.3493125
TMEM16D	0.839625
DCTN4	0.14675
KCNH3	0.3415
EIF2AK2	0.613
AP1S3	1.0835
CST4	-0.5385
PAM	1.6920625
NUTF2	-0.436
CITED2	1.2138
SLC39A4	-0.5965
C2orf52	-1.1095
GRM3	1.4015
C12orf49	0.415375
CCDC49	0.145
GRAMD1B	-0.693428571428572
FNDC4	-1.87425
SIAH2	-0.7735
GDPD4	-0.3915
C21orf87	-0.011875
ATP5A1	-0.748666666666667
C16orf63	-0.651125
LOC388135	-1.25266666666667
ATP5J2	-0.34225
MMP3	-4.8575
EMID2	-0.099
CRHR1	0.752
WDR70	-0.20025
C13orf31	1.88
ZFAND1	-0.1245
CCL18	5.93483333333333
C3orf49	0.6385
RINT1	-1.0445
KIAA0408	-0.852333333333333
F13A1	5.1884
SLC10A1	0.435166666666667
OGN	-3.727
GIPC2	2.39983333333333
XPO6	-1.3415
LCE1A	1.024
FMR1	0.991
LOC374920	-0.2685
DUSP3	1.02225
ANKMY1	-1.3745
C7orf50	-0.549
BBS9	-0.4163
UNC119B	0.26725
C9orf72	0.415875
MGC35440	-0.73225
ENTPD6	-0.026125
PPP1R2P9	1.17025
ERCC4	-0.16775
FAHD2B	-1.375
HMHA1	0.4015
HACL1	-0.19175
RAD23A	0.0118333333333333
FAM83B	-3.25575
PPP5C	-1.5225
RNASEH2C	0.306875
C9orf153	-0.05875
SCAMP4	-0.07775
GHITM	0.5345
NDUFB7	1.063625
ADCYAP1	-0.418333333333333
SP110	1.608
MAP3K7IP2	0.11875
DHH	0.5425
AGRN	0.959642857142857
WDR33	0.0248333333333333
CEP290	0.8405
PRPS1L1	-1.34783333333333
KLRA1	-0.5155
GPR97	0.125
CHD7	-1.39925
TLR10	2.17925
SLC30A8	-2.096
HIC1	0.686333333333333
IAPP	-0.358
RXFP4	0.4105
GP1BB	2.5365
SHQ1	0.028
NKX2-3	0.132833333333333
API5	-0.57275
FTHP1	1.204
MOV10L1	0.4385
TRIM6-TRIM34	2.53816666666667
ADHFE1	1.68525
FAM117A	-0.7205
DDI1	-0.0448333333333333
CDON	0.853166666666667
TRIM73	-0.9735
IGKC	4.908
MMP14	-0.00466666666666663
DYNC1LI1	-1.39575
C11orf66	-0.072
TRBV3-1	-0.6695
FASTKD5	-0.256
BIVM	1.63675
LHX4	0.1625
CXCL2	2.773
RAB2B	-0.1385
IZUMO1	-0.1045
MAP3K15	-2.112875
FAM19A2	0.872166666666667
ZC3H8	-1.69083333333333
ZMAT1	2.27625
SPINK5L3	3.70825
SLC10A6	2.0025
APPL2	0.343875
CARD10	0.755833333333333
LOC402176	0.43
EEF1D	0.6941
RAB6A	0.5504
C12orf5	-0.501375
PAPOLG	0.59625
MSRB2	1.186
BCR	-0.369722222222222
PUS3	-0.305
TIAM2	-0.47825
ZNF317	-0.0501666666666667
CHD2	0.0857142857142857
FZD5	0.7805
NUDT8	0.811
ZNF763	-0.3905
PRC1	-2.88455555555556
ABCB9	-0.771333333333333
SPATA3	-0.0325
TRAK2	0.204875
STAB1	3.800125
LRRTM2	-0.319333333333333
psiTPTE22	2.43125
DBI	0.8115
SERPINA11	-3.01375
NAT5	-0.3425
C20orf58	-0.71125
RPS6KA4	0.514666666666667
FLJ90650	-1.1705
TGFBRAP1	-0.1295
CHRDL2	0.907
FAHD2A	-1.29433333333333
CNTN1	-0.03475
BBS4	0.0546
TMEM181	-0.6325
MINPP1	-0.6195
MPHOSPH6	-0.955916666666667
HOXC10	1.9749
ITPKB	-0.906857142857143
CLPTM1L	0.52925
MEOX2	-1.07883333333333
ATP6V0C	0.651875
PRPF8	-0.6035
TMC5	-1.931
FKBP3	-1.09975
PLEKHB2	0.35225
OR4D6	0.692
ZNF544	-0.771
D2HGDH	0.294625
RPL18A	0.3049
HEL308	0.0605
MPP6	-1.917
TCERG1	-1.286
KRT16	-2.33916666666667
KLF17	-0.97025
KLF5	-2.7795
CDR1	3.29225
VCX3A	-2.113
FBLN2	-0.044125
C14orf104	-0.70875
HBE1	-3.6852
OR4S2	0.587
C1orf108	-1.481
ROBO4	4.6615
CPEB4	1.79325
C11orf80	-1.307
BCKDHA	1.28033333333333
MYOC	1.8095
GIF	-1.287
CKMT1A	-1.9695
RPL3	0.52
THBS1	2.087
APOO	-0.76075
ARMCX1	1.51125
HSZFP36	0.1455
SNAPC5	-0.31625
EIF4ENIF1	1.399
ZNF433	-0.08875
TNFRSF21	0.82875
TMPRSS7	0.1835
SPATA18	2.6611
HPDL	-2.553
MKL2	0.5018
TBX3	-2.88715384615385
C21orf93	0.790833333333333
DAXX	-0.358
ELMO1	1.11475
RGS13	2.42733333333333
TAF11	-1.46775
UNC13A	-2.056875
LOC653314	0.1107
ORC3L	-0.70875
IMAA	-1.537
TARBP2	-0.524
CABIN1	0.2616
TRIOBP	0.298625
HIST1H2AC	1.3165
RGS22	-3.40633333333333
NCOA1	1.27666666666667
IL25	0.901
SNCG	2.3205
GPR6	0.77
AMDHD1	2.38233333333333
CHEK2	-0.83125
C6orf142	4.2275
DRD4	1.72025
C14orf68	-0.7785
GDF11	-2.0245
SEMG2	0.2745
CD247	1.41825
CDAN1	-1.0175
RBMX2	-0.169833333333333
TGS1	-0.68975
OIT3	1.80425
SYF2	0.1185
MCM4	-3.020875
PKHD1L1	-0.31875
CEP192	-0.929
IFT88	1.097
RPL9	0.777214285714286
RAB32	1.2685
DDX43	1.96125
P2RX2	0.498666666666667
OR5D18	-0.175
UBE1	-1.12825
SLC24A1	-0.2895
ARHGAP5	0.0805
CETP	2.2355
KIAA1731	-1.24883333333333
SLC9A4	0.2605
PTPN6	1.134
BAHD1	-0.13975
GRIK3	-0.531
CACNB2	-0.3816
PDE10A	1.4465
DGCR14	0.06175
PCDHB9	-0.28
RHOQ	1.383
MAP3K4	-0.772
KTI12	-0.13
RPL23AP13	2.13175
GNG11	2.492
CLCN3	1.0875
GPAM	-1.5935
VSTM2A	1.391
SLAMF7	4.36783333333333
INTS2	-1.13275
PPP2CA	-0.422
LRP12	0.3406
SEC14L2	1.04866666666667
DKFZP586H2123	3.4135
MC3R	-0.345
CIRH1A	-0.408
HIST1H2AB	-0.152333333333333
POLH	-0.638125
MGC16703	-1.50733333333333
SNAPC2	-0.187
FILIP1L	0.06325
RASGRP4	0.4355
LRRC1	1.0405
GAS1	-2.90475
PRAC	-0.52675
DGKA	-1.112
NT5C3	-0.333
PEG3	-3.76691666666667
NADK	-1.19675
PRR17	1.3585
LOC374569	1.5495
SGSH	-0.155333333333333
NLRP8	-0.0855
GALT	0.2435
MCF2	1.115
ZNF263	-0.9695
TACSTD1	-1.33
TYR	-4.9106
ATP6AP2	0.1745
RNUXA	-0.02725
ABHD10	0.2999
GDPD2	-0.91375
SLC35C1	0.1185
UBE2A	0.318625
HERC5	-0.0871666666666667
FAM112B	-2.65483333333333
FBXL16	2.74975
DKFZP434A0131	-0.091
ELA3A	-1.9085
RBM41	0.117375
HAO2	4.599
RNH1	-0.32375
SHANK2	0.765166666666667
OSBP2	-1.756875
DAK	-0.845833333333333
C3orf58	1.06366666666667
TCL1B	0.0795
KBTBD2	-0.445125
SUGT1L1	-0.1165
UBE2E2	0.5425
MYL9	1.916625
CDC23	-0.760166666666667
PBXIP1	1.2605
CXorf40B	0.508
NBL1	0.6815
RTBDN	0.7785
RAB11FIP5	0.999125
TTTY13	0.345
SCOTIN	-0.45825
SOHLH1	-1.475
CDKN1A	0.0273571428571428
NCK1	0.8265
ZNF550	-0.209
SAPS3	0.0328333333333334
SPIN3	-0.0748333333333333
MAGEE2	-0.00925000000000001
MIS12	-0.922333333333333
OR8H2	0.6175
KIAA0774	-1.94133333333333
UNC5D	-1.58
CUL7	-0.643333333333333
LIPC	2.42083333333333
DIO1	-2.2855
C20orf11	-0.8933
CTRL	-0.03775
HS3ST2	5.36775
PAK4	0.794166666666667
CCRL1	4.588
RNF10	0.24525
ZNF567	0.1185
ZNF660	-0.2495
TCEAL3	-1.668
MAGOH	-0.136666666666667
CENPB	0.405166666666667
C19orf7	0.51425
LOC388965	0.97575
ZCCHC13	0.119
JMJD1A	-0.2882
HIST1H4H	-0.011
TBRG1	-0.1426
GPC3	-4.345375
TAF1C	-0.143625
EBNA1BP2	-1.01616666666667
CIAPIN1	-0.33375
PDGFRA	-3.27894444444444
CSTB	0.00925
CENPI	-2.7955
GTF2E2	-0.831666666666667
RPP21	-0.204
CCNF	-2.0465
KCNQ3	0.184
FAM79A	1.099
SLC22A12	0.492
NOVA1	0.628166666666667
FZD3	0.4415
AKAP8	0.06725
SOCS5	-0.160875
CFDP1	-0.312
DLG5	-1.13525
PGM5	1.50583333333333
C1orf144	0.173833333333333
HDAC10	0.2675
RND2	-1.2715
C20orf199	-0.772
RNMT	-0.829375
SLURP1	0.498875
ASTN1	-0.914
SH3BGR	0.00324999999999999
MYCL1	-1.742625
ZHX1	0.493333333333333
CENPK	-3.2545
FOSB	1.8642
LOC643406	-0.082125
C2orf59	-0.319125
TMEM135	-0.106375
SLC27A2	-0.9315
KRT33A	-2.2405
OVOL1	-0.485714285714286
PAMCI	-2.0315
S100A7	-1.427
ZNF789	0.1425
HARS2	-0.0145
RPL23A	-0.4285
TCF23	-0.02475
UPF3B	-1.137125
C17orf78	-0.5535
HLA-DOB	1.91516666666667
C14orf142	0.506666666666667
TEKT5	-0.621
DMWD	0.757
POLD1	-1.3255
GSCL	0.000499999999999973
CALD1	1.6525
SCRT1	1.31883333333333
AIG1	2.29575
UNC84B	-1.1175
ZNF404	-1.7455
TMED6	3.15575
KIAA1462	0.038
LRRC27	1.5085
PYGO1	-1.5695
PIGU	-1.098
ALAS2	-2.68083333333333
WRNIP1	-0.280375
CNNM3	-0.308
ZNF2	0.00749999999999999
ST3GAL5	-0.139
MRPL23	0.598
TSSK6	-0.92775
PSMA6	-0.2995
C16orf70	-0.69625
KIAA1602	0.1635
ALMS1	-0.852833333333333
DCN	-3.783875
TMEM132D	-0.95425
SUCLG2	0.14525
ABHD14A	0.2985
DEXI	0.945833333333333
AMPD2	-0.508833333333333
IFNAR2	1.08066666666667
CYB5A	3.8261
TLOC1	0.4909
NXF5	-0.608666666666667
NRBF2	0.089875
KCTD3	1.223
ITGAE	-1.09733333333333
SLC30A3	-1.4995
ZRF1	-1.6865
IFRD2	-0.915875
XAB1	0.089
PYCR2	-0.6915
SERPINB3	-4.267
TMLHE	0.2916
GEFT	-1.963
ABCA5	0.500875
EMR4	0.693166666666667
TSFM	-0.24125
HIST3H2BB	0.3055
ARHGEF19	-1.295
TSPAN17	-0.00500000000000001
ABCC8	-0.48325
MAP1S	-0.400833333333333
C22orf36	2.1245
BNC2	1.19307142857143
HIST1H4A	-0.89875
NDUFS3	-0.2785
WDR3	-0.974
XKR4	-0.776
TTC33	0.313428571428571
STMN2	-0.24925
CPN2	-0.176166666666667
HSPC105	-0.49925
PCOLCE2	0.6465
C3orf55	2.441
KLHDC9	2.02616666666667
TBC1D23	0.439875
ATXN2L	-0.65525
MAP2K3	-0.00208333333333334
SCAP	-0.88225
ZNF486	0.725666666666667
C20orf96	1.68025
NARS	-0.03125
ADAMTSL1	-1.11871428571429
PRCC	0.210833333333333
CCDC126	0.688083333333333
ZNF675	-1.107
CALCOCO1	0.2375
ANKRD43	0.5045
CWF19L2	0.141166666666667
ZBTB32	2.22916666666667
BRAF	-0.47025
ODF4	0.72425
MGC14376	0.649166666666667
HORMAD1	-2.43266666666667
AAK1	0.433833333333333
PEBP1	1.30241666666667
TNFSF5IP1	-0.3395
DKFZp564N2472	-0.03225
RMND1	0.047375
IGKV1-5	5.1565
COL1A2	-0.00524999999999991
SERPINA5	-3.431375
AANAT	0.826
C19orf21	-2.44533333333333
GEMIN5	0.08925
UBR4	0.231333333333333
